beta1,beta2,z,shortRho_m[1],shortRho_m[2],shortRho_m[3],shortRho_f[1],shortRho_f[2],shortRho_f[3],muRho,sigmaRho
0.000735883,0.065261903,0.477270477,0.004868067,0.005308375,0.020143936,0.010458428,0.019554846,0.029790508,0.009643648,0.014474667
0.003404456,0.064127863,0.445472138,0.001692825,0.00836235,0.013900794,0.009089213,0.016503792,0.034124676,0.010801724,0.01201849
0.002748249,0.064598675,0.403636623,0.002190105,0.011527303,0.011143723,0.01019367,0.022859381,0.025300046,0.00284281,0.008895579
1.78E-05,0.070837788,0.128509928,0.003583873,0.015815596,0.009170442,0.01289764,0.024932522,0.023473811,0.020059005,0.00954109
0.00259882,0.066370101,0.002308432,0.003097005,0.016388704,0.016035839,0.023449475,0.019993706,0.031988424,0.016683689,0.012357679
0.003689405,0.061846639,0.240670149,0.010373249,0.009317308,0.02024235,0.010626393,0.017545523,0.035150889,0.016168167,0.005917881
0.005145843,0.056513864,0.504704777,0.003769036,0.010237845,0.019027603,0.011415121,0.016314983,0.032374093,0.010881549,0.014675812
0.002007469,0.062878484,0.068158307,0.012110865,0.012208228,0.013855208,0.014867565,0.022942061,0.033457223,0.014028359,0.014000008
0.005696805,0.059684953,0.209829668,0.007607568,0.012061164,0.010665424,0.013533008,0.02217559,0.024782278,0.010583091,0.007069803
0.001277542,0.06668717,0.494904608,0.004646175,0.011159238,0.009311468,0.010638043,0.017490598,0.017309279,0.010950653,0.008009442
0.001730502,0.060888318,0.204465698,0.0066184,0.014858693,0.011218091,0.013524154,0.025778772,0.034923906,0.022229209,0.013316177
0.001192312,0.065997885,0.258305514,0.001206306,0.016282206,0.011208069,0.013323231,0.021264691,0.026343704,0.014565639,0.01351725
0.003271312,0.062943149,0.819056372,0.002225553,0.004868452,0.008598576,0.002548757,0.017148309,0.018529566,0.006860333,0.007966438
0.000289913,0.06291392,0.201894404,0.008655664,0.013378171,0.008519467,0.015575721,0.023850245,0.033915931,0.011058879,0.015386031
0.003935435,0.062138671,0.064625471,0.015089957,0.010174446,0.008134175,0.014446025,0.025727174,0.024795805,0.015738373,0.008292964
0.00216746,0.061940957,0.52552826,0.002682432,0.01031756,0.010988267,0.015825975,0.016427156,0.024749663,0.014465707,0.005004645
0.003887707,0.058971472,0.224514326,0.009978934,0.010924524,0.014527333,0.014832903,0.024628911,0.01894081,0.01474507,0.00724078
0.007258294,0.051989733,0.567453898,0.003981402,0.006826148,0.01183054,0.016209172,0.018616454,0.028965299,0.013073307,0.009958636
0.011303637,0.048867282,0.022277107,0.008798526,0.016349142,0.013702412,0.020931239,0.018948028,0.030822946,0.027893209,0.017621579
0.001264153,0.066862586,0.122432842,0.012378626,0.009071655,0.011341955,0.015111945,0.024008724,0.024297729,0.013816959,0.007610348
0.007049378,0.057056377,0.112720248,0.006424094,0.010954564,0.018005715,0.020867928,0.023597324,0.028977383,0.021956439,0.022470528
0.001573538,0.063795369,0.478748463,0.004707926,0.009967044,0.013896754,0.013513714,0.018910835,0.022418316,0.016523517,0.00518444
0.003335071,0.063041374,0.531851553,0.001287718,0.008818741,0.014175742,0.006703364,0.02343008,0.019763521,0.012755853,0.007247509
0.000269304,0.067589811,0.059442401,0.003566622,0.017715731,0.012049196,0.012568127,0.025265206,0.031774982,0.017509832,0.015153106
0.003437276,0.060313778,0.146041956,0.006945687,0.012242017,0.017302504,0.013523575,0.029118282,0.025582809,0.016313805,0.023043491
0.003120145,0.064747687,0.398108722,0.004233387,0.005750876,0.012251454,0.013195145,0.02069366,0.02252524,0.010185388,0.004749661
0.000981421,0.064442442,0.413818427,0.001806208,0.008496124,0.015456812,0.018147268,0.019162335,0.027425784,0.015919626,0.010794553
0.000147226,0.064977293,0.126717596,0.005592055,0.013482861,0.018661822,0.015503504,0.025161075,0.028559656,0.020259153,0.012418451
0.000305087,0.067088812,0.236466065,0.006201724,0.010462424,0.015710654,0.017253282,0.0211479,0.021501257,0.015729625,0.004522767
0.001145661,0.065086715,0.192159182,0.008023381,0.009584294,0.018104543,0.013708241,0.021516689,0.026980077,0.017274202,0.007877755
0.003022654,0.060629216,0.408424405,0.004047649,0.008926666,0.014693771,0.008458848,0.022593198,0.031538346,0.017437298,0.007890873
0.003520033,0.062341595,0.611971783,0.000980861,0.007975031,0.007787275,0.009148649,0.022627177,0.018383037,0.009325598,0.011698143
0.001731678,0.0625463,0.704285184,0.002000249,0.006607865,0.010777613,0.009891678,0.01970488,0.017728513,0.011096721,0.004096022
0.00075409,0.063647408,0.517677155,0.007471174,0.008323598,0.013281014,0.010978205,0.018022066,0.02470032,0.008621439,0.009165757
0.003906678,0.063308958,0.611951854,0.001704849,0.006671538,0.012330122,0.009429994,0.014105308,0.021026658,0.013297164,0.005885481
0.004393757,0.059689165,0.583737002,0.003617421,0.005344936,0.013509367,0.007576344,0.020916131,0.02319161,0.017848112,0.010116879
0.00379382,0.061184099,0.532581188,0.001504586,0.012065172,0.007402829,0.009471107,0.021875879,0.019113333,0.00918633,0.008561486
0.002677933,0.061615687,0.6566987,0.00398717,0.006413088,0.005995182,0.003981065,0.022492729,0.0327106,0.001215325,0.009178085
0.001530821,0.063198994,0.478619679,0.001588202,0.010806576,0.009208012,0.007458184,0.023150308,0.035346273,0.023082742,0.024342863
0.001155999,0.065498243,0.185821052,0.003091877,0.012311181,0.013131674,0.013192472,0.030996801,0.01888129,0.016601075,0.008465646
0.002585638,0.064511352,0.305978963,0.00492427,0.013022689,0.008441035,0.013976683,0.025361215,0.018370788,0.009287599,0.011370377
0.003372538,0.06360262,0.394143512,0.004277039,0.012076357,0.008917343,0.010746339,0.022253779,0.023407812,0.009614412,0.015435742
0.000307801,0.0668442,0.158414227,0.004414356,0.014524162,0.015291606,0.019058473,0.021289311,0.029793641,0.0176588,0.007068118
0.001299925,0.065969448,0.127159985,0.005114618,0.015619539,0.011320568,0.019546539,0.021382871,0.031255112,0.021093807,0.010026042
0.011479261,0.052443618,0.009461366,0.006601044,0.016464595,0.01553663,0.016629325,0.025343494,0.034519555,0.019136608,0.006239949
0.00109078,0.064316529,0.533570881,0.000877213,0.013074483,0.008337286,0.011859916,0.019325773,0.024424069,0.009811827,0.005849083
0.003087393,0.064322405,0.005357757,0.003707754,0.02080274,0.015746871,0.017178503,0.023874315,0.029914312,0.015746714,0.006984084
0.002487919,0.064682241,0.210193641,0.004177219,0.013901183,0.016133378,0.015465191,0.021935832,0.02446068,0.012124235,0.011443095
0.000409872,0.065780475,0.738002892,0.002342051,0.008397974,0.007681088,0.004174697,0.018409687,0.021334988,0.021329008,0.014264597
0.00222982,0.063511195,0.320199057,0.003411065,0.014104749,0.011390868,0.019480157,0.023717243,0.016573748,0.023109607,0.011492693
0.000837268,0.063632187,0.406366667,0.000417204,0.016289535,0.013551626,0.018267619,0.018898843,0.018876909,0.015135619,0.007891097
0.001939001,0.06355669,0.113770769,0.002454248,0.022817826,0.006020763,0.020743112,0.023447567,0.026113585,0.01253876,0.017236344
0.005580579,0.059567429,0.047139079,0.00667227,0.01526388,0.01354436,0.015448551,0.032904844,0.0194573,0.017643129,0.009112454
0.000284799,0.066859148,0.264474701,0.006246155,0.013301739,0.009094031,0.012913267,0.029334727,0.015030572,0.020255365,0.017516549
0.000592922,0.068024229,0.077590519,0.005270175,0.019973053,0.004433715,0.01795597,0.022270222,0.026266319,0.015216955,0.012752071
0.003000548,0.061883198,0.488128779,0.00044416,0.014319586,0.007588152,0.011180414,0.027405105,0.014028911,0.015181452,0.01350446
0.002287707,0.061995851,0.06525656,0.004049696,0.016814069,0.01493478,0.014944756,0.030461402,0.023220266,0.017242469,0.010833749
0.000774647,0.062431488,0.0086831,0.011808907,0.018379302,0.007115722,0.014543211,0.03110748,0.027603118,0.011686471,0.014856554
0.006384626,0.053705843,0.233052579,0.002232081,0.024592964,0.006860385,0.013952763,0.024618451,0.031100263,0.023743207,0.014775757
0.002705327,0.06098976,0.228363971,0.007315375,0.016189267,0.004963068,0.012398905,0.027298332,0.02490226,0.019180691,0.017170653
0.0079853,0.058700051,0.010516583,0.002639007,0.018666472,0.006761906,0.015840792,0.025525824,0.029900511,0.023925134,0.018540043
0.004948315,0.063278679,0.416322457,0.001062181,0.012016665,0.00666645,0.00630809,0.026301558,0.020853111,0.009086792,0.008088748
0.001028637,0.065931515,0.555269686,0.001379136,0.011084191,0.01021873,0.007892627,0.019288219,0.023448283,0.007169109,0.01372553
0.002601812,0.064623811,0.199791927,0.008781973,0.013556051,0.011719019,0.013506361,0.020414244,0.028255797,0.01804918,0.005150693
0.001597599,0.065495253,0.655510291,0.003301647,0.007482181,0.007063931,0.006055638,0.018033772,0.02497689,0.008306901,0.005729892
0.00270916,0.063092054,0.498959471,0.000586826,0.01318052,0.006993133,0.007827006,0.023299911,0.026641028,0.032770173,0.044908408
0.001520756,0.062933812,0.284705644,0.005556426,0.013986961,0.011167609,0.014285376,0.025887471,0.021961419,0.016817304,0.006298563
0.002130714,0.062739462,0.143455452,0.004156544,0.015663386,0.01385606,0.016246707,0.026085355,0.025630545,0.018576162,0.007052248
0.001374531,0.065540055,0.569164909,0.00230866,0.009427472,0.005927134,0.009066369,0.021180135,0.022203231,0.010970961,0.008472579
0.004713427,0.057946219,0.060650984,0.012874363,0.011384494,0.014075915,0.017062047,0.02788007,0.03171473,0.026772193,0.010670303
0.004445702,0.059902788,0.670059359,0.002308821,0.006471289,0.008714904,0.006842991,0.016521694,0.032055719,0.013183063,0.012780542
0.001259915,0.067485811,0.715763615,0.001744897,0.002428988,0.015466602,0.005820737,0.017023811,0.017664956,0.01574983,0.006944197
0.002493307,0.066599704,0.161991466,0.008295384,0.00939399,0.01042104,0.017938538,0.022190344,0.024039401,0.016686512,0.010724398
0.005136049,0.060513462,0.507602956,0.001618239,0.00664799,0.014716511,0.011413721,0.018773376,0.02476525,0.011898662,0.007713727
0.000550421,0.066985818,0.294313137,0.005203956,0.012538291,0.010256674,0.011313254,0.022661353,0.022888856,0.012523793,0.005208666
0.001255891,0.067007308,0.524869076,0.003641143,0.009821083,0.008400098,0.010075906,0.017179864,0.018286265,0.009547648,0.00350091
0.006382947,0.055993965,0.180888754,0.005839841,0.012942732,0.014109625,0.013246167,0.024417131,0.024684221,0.016333071,0.006820614
0.006422489,0.057355683,0.081856643,0.005766069,0.015870623,0.011179557,0.018427599,0.024033596,0.024709289,0.010705263,0.012623027
0.006568972,0.056316057,0.278390912,0.005070168,0.01469167,0.006367522,0.014459707,0.025267572,0.025115598,0.015444757,0.031442921
0.000246017,0.065885645,0.264941224,0.006602468,0.015185118,0.004874357,0.015793742,0.022064382,0.024733243,0.020228636,0.008082575
0.005066137,0.059817584,0.099407967,0.007728681,0.013149485,0.012363632,0.019355408,0.024274319,0.023278234,0.012664814,0.007161057
0.002227401,0.063792272,0.347671815,0.007288547,0.007807737,0.010369884,0.018924026,0.018800732,0.022039805,0.007615458,0.01058901
0.004283814,0.060086575,0.58386695,0.003215166,0.009479984,0.005378873,0.008419074,0.023261763,0.022206658,0.009793055,0.006156877
0.00277561,0.066111326,0.545248771,0.001216961,0.007309708,0.012962456,0.008588098,0.020683397,0.017146057,0.009208049,0.009862332
0.004874129,0.060457379,0.161786843,0.005736917,0.016408067,0.012035721,0.010558855,0.026825208,0.02847484,0.018926382,0.018693776
0.002539069,0.067352242,0.288540801,0.002808685,0.012559945,0.010972088,0.008981036,0.022224816,0.024177083,0.017097628,0.00567441
0.000699184,0.064358323,0.132810196,0.005091951,0.017786998,0.015164688,0.015362416,0.024275202,0.027185929,0.023540935,0.006999993
0.000701105,0.06485502,0.49765954,0.003568207,0.009647018,0.015111419,0.012769223,0.014338665,0.029898944,0.020895278,0.01264496
0.001648218,0.062078223,0.261063743,0.005136873,0.01093409,0.018783537,0.013789639,0.025302804,0.038845163,0.010412361,0.01222008
0.004444245,0.063487534,0.069515151,0.007921197,0.013876636,0.014321925,0.012493597,0.02403018,0.033875218,0.014019135,0.011794312
0.000976505,0.068819392,0.33564028,0.002603922,0.009419356,0.015349638,0.010357657,0.022721753,0.028010065,0.01172878,0.014896029
0.000203219,0.07391865,0.185669641,0.003064542,0.011887962,0.01364089,0.009699237,0.022372159,0.031751644,0.013166532,0.008571128
0.000678184,0.071947112,0.13654768,0.003310484,0.016211999,0.008030379,0.010282477,0.026080032,0.027752885,0.010096865,0.014195359
0.002757214,0.067423923,0.042656807,0.005013543,0.012403851,0.017103806,0.015566447,0.02202409,0.030948378,0.016323317,0.00692885
0.000400679,0.070451817,0.242792963,0.005876712,0.009233312,0.016676909,0.009918076,0.023046788,0.025312639,0.012757371,0.008229967
0.001492224,0.06939655,0.162975297,0.002622772,0.013151608,0.016381339,0.015474246,0.019253296,0.0283918,0.017375531,0.017580808
0.00062106,0.068619662,0.143571079,0.006114759,0.011087821,0.015647628,0.011642754,0.026504474,0.026373306,0.016988513,0.015054824
0.00299621,0.066892514,0.183149842,0.003185366,0.011683319,0.01027096,0.020104622,0.022862343,0.020378239,0.015293133,0.005639507
0.000191848,0.069560181,0.164511284,0.006359412,0.009936454,0.017727612,0.015701713,0.023415056,0.019166842,0.013486131,0.012412528
0.003692517,0.061829412,0.48896034,0.001068722,0.010607295,0.009144456,0.01207873,0.017633191,0.033218117,0.014413204,0.008653768
0.005591875,0.063172591,0.110925431,0.00590351,0.013278009,0.010484109,0.015078403,0.022916175,0.02511246,0.016270749,0.004553046
0.001415826,0.064809125,0.695375858,0.001857787,0.005377743,0.014102234,0.00537783,0.016845041,0.029814086,0.017653327,0.016554014
0.00075699,0.067223934,0.332462271,0.00568576,0.011542432,0.009330847,0.012560669,0.018767697,0.032020419,0.03244142,0.027772572
0.004222325,0.064023766,0.209535409,0.003451254,0.013955062,0.012548303,0.012603853,0.026206855,0.022387567,0.015538568,0.008822757
0.003211845,0.064382314,0.08893237,0.007012142,0.014788965,0.013639866,0.01651668,0.026272414,0.023744804,0.013046633,0.011944424
0.000296208,0.067454946,0.021616368,0.009479432,0.0168717,0.012556758,0.016495744,0.026670038,0.023849774,0.017867582,0.006471868
0.001353683,0.069796526,0.256945198,0.002362896,0.01212782,0.016206367,0.009074533,0.022313857,0.020123017,0.01412222,0.007031995
0.000355136,0.0665967,0.426349728,0.002562449,0.010080619,0.017165443,0.006634238,0.025258623,0.022432048,0.009939152,0.006954459
0.000631098,0.067411993,0.510193344,0.001711392,0.008078713,0.015481176,0.009067733,0.021750036,0.01751303,0.01123649,0.009144533
0.0007569,0.064612035,0.280109702,0.001836581,0.013618203,0.016408072,0.015291545,0.021858298,0.032095222,0.034927721,0.045112866
0.004253986,0.065401143,0.097870637,0.006328647,0.012037584,0.018537225,0.012868851,0.022994012,0.023051975,0.021509002,0.013211743
0.005648374,0.062665324,0.147268685,0.006505939,0.010015086,0.014624704,0.013735179,0.022886899,0.025639738,0.016247837,0.006550023
0.004987312,0.063523087,0.148074057,0.007441283,0.009110363,0.017481704,0.012372267,0.023527688,0.024005585,0.018392373,0.007676316
0.000335581,0.064546363,0.639834454,0.002616522,0.006840461,0.012702883,0.01042302,0.017936647,0.024372166,0.011510542,0.01449162
0.000607148,0.062386514,0.165557883,0.005913451,0.014109029,0.014399395,0.019754848,0.022466973,0.028517657,0.016663555,0.009591616
0.00121429,0.06246943,0.033276251,0.011414304,0.0134245,0.014133887,0.014354729,0.032042237,0.023878883,0.01657705,0.008736239
0.012848013,0.051299723,0.148597267,0.005113374,0.011637077,0.012210692,0.016432477,0.024760571,0.025559376,0.00475748,0.026111508
0.008361895,0.056552414,0.455911671,0.00282437,0.010183556,0.010882697,0.007841929,0.027526473,0.010942127,0.012079061,0.015456761
0.001457382,0.062725696,0.214872705,0.008155385,0.012104431,0.016345686,0.013485184,0.024212023,0.021897424,0.018768563,0.006351677
0.003653041,0.061994688,0.273512158,0.003523917,0.012501428,0.013037058,0.015583085,0.024367044,0.022379345,0.016891661,0.009772052
0.004652909,0.059850287,0.604562304,0.002030987,0.008308725,0.01242161,0.008301053,0.016797023,0.028603391,0.015778437,0.016678348
0.001749863,0.064708354,0.403950975,0.001086123,0.013043994,0.006731162,0.015026675,0.02102283,0.029341938,0.011995404,0.012411415
0.002810963,0.061542226,0.387318852,0.000852514,0.012405088,0.011579392,0.013279971,0.017409747,0.035579806,0.007090323,0.027998713
0.001795004,0.064506529,0.102566159,0.011318154,0.011830258,0.015967635,0.018929508,0.016988419,0.03381881,0.013987957,0.009517345
0.005140072,0.060612907,0.191074416,0.009613415,0.010940393,0.012338302,0.015619566,0.024259299,0.019539664,0.013322355,0.003922689
0.000965506,0.067244186,0.141500441,0.004574174,0.011743158,0.016788255,0.016338147,0.024573574,0.024096543,0.010211088,0.025669115
0.000519233,0.067353535,0.250584247,0.005663511,0.013457242,0.012588005,0.013623901,0.020842936,0.029112778,0.00638772,0.011302628
0.001018071,0.068003459,0.708820295,0.001116806,0.007385906,0.004684523,0.004301028,0.022826072,0.016284869,0.008280289,0.010474378
0.003150937,0.064532988,0.620849131,0.002516596,0.009919318,0.005733355,0.006331119,0.017879307,0.021531473,0.010872254,0.010386025
0.002286283,0.063298822,0.363888496,0.002918668,0.012155946,0.013666247,0.010524434,0.02480845,0.0222222,0.011682927,0.006109538
0.001212939,0.074223876,0.303491078,0.002362826,0.009610939,0.009716594,0.009686639,0.023356552,0.011211397,0.012525109,0.007832286
0.003721358,0.064179061,0.300328018,0.000744848,0.014740383,0.00509943,0.011838221,0.026720029,0.025248946,0.008629036,0.018281931
0.00110279,0.064975062,0.309570004,0.003519262,0.013681657,0.008346501,0.014180966,0.023998018,0.024352969,0.017272249,0.007338178
0.000552558,0.067453568,0.434790269,0.002039665,0.009585335,0.012205575,0.010928556,0.021315911,0.019119011,0.008334908,0.012585453
0.001584016,0.06171308,0.036538961,0.010080215,0.011344793,0.014565541,0.017970189,0.032071801,0.024062498,0.018547174,0.011250632
0.010600212,0.054753494,0.103797914,0.010867231,0.010258076,0.011235611,0.013065321,0.026407657,0.018575669,0.019738822,0.006042698
