beta1,beta2,shortRho_m[1],shortRho_m[2],shortRho_m[3],shortRho_f[1],shortRho_f[2],shortRho_f[3],muRho,sigmaRho
0.000180263,0.064826451,0.009727973,0.014595442,0.012835825,0.016794324,0.027303679,0.035217146,0.021292449,0.018921569
0.004585325,0.058241796,0.011054387,0.013305723,0.020760311,0.01679938,0.028060131,0.024384156,0.016095089,0.009445674
0.0052637,0.062079165,0.007837611,0.013567164,0.016350317,0.017039235,0.025638934,0.02351155,0.022437708,0.010587234
0.000687272,0.067153642,0.005403856,0.01378974,0.017293188,0.020649219,0.030518426,0.023106484,0.013594359,0.006772096
0.002816732,0.063303916,0.007892431,0.013579049,0.016033427,0.01723143,0.029848358,0.022931907,0.023295062,0.008791317
0.000780811,0.066519441,0.011122132,0.010478622,0.018554694,0.018133294,0.028440034,0.019768517,0.017350588,0.009886106
0.000427208,0.061989884,0.010821315,0.013453201,0.020168415,0.014649577,0.029407158,0.024030997,0.02297971,0.007173508
0.004948716,0.057490363,0.003533807,0.014942674,0.018506735,0.018941408,0.027964066,0.025199379,0.015237103,0.014759286
0.002754959,0.061203343,0.009138846,0.016078827,0.013347191,0.020139769,0.025010005,0.02213907,0.017516679,0.007175584
0.001114189,0.068320466,0.009868719,0.012676933,0.019594582,0.013698823,0.031047945,0.021416825,0.023729809,0.01251187
0.003738058,0.063627316,0.007970785,0.015633303,0.013954782,0.024337804,0.02096935,0.029443277,0.017527632,0.006858413
0.005859921,0.061886131,0.004681638,0.01655972,0.012759979,0.01731453,0.025798202,0.025414769,0.013742747,0.006307865
0.001603227,0.063472025,0.0084376,0.013907088,0.011275951,0.018292683,0.030287926,0.030437103,0.019123722,0.010971922
0.000111159,0.066177026,0.013339598,0.009957897,0.01618204,0.017980977,0.025062826,0.031381206,0.023923478,0.019711965
0.005279865,0.065145306,0.004026354,0.015051436,0.013696978,0.014291026,0.022803892,0.030043196,0.014611652,0.008902973
0.000152461,0.067254786,0.010921653,0.015888502,0.013916275,0.011860153,0.02901175,0.032292505,0.011662778,0.014248137
0.001443657,0.06579634,0.007529417,0.014762251,0.021247726,0.021298728,0.025482554,0.024354376,0.022644016,0.006667087
0.004804728,0.063616216,0.006078275,0.017244707,0.017604703,0.014760419,0.022738968,0.025788584,0.01486692,0.007059564
0.001142376,0.061655987,0.020226023,0.006410296,0.020244315,0.018544686,0.023143835,0.028201004,0.012881233,0.010120226
0.003417692,0.062556903,0.010014404,0.012557189,0.015484253,0.018331727,0.026152721,0.028515543,0.021478139,0.00809491
0.009657652,0.052492047,0.006718966,0.014817087,0.015069562,0.017166415,0.025040881,0.032766638,0.02071134,0.012280402
0.005133426,0.061130855,0.004022936,0.016206665,0.015613232,0.022347587,0.023655283,0.026348113,0.020384163,0.010512552
0.005740696,0.057163394,0.006242875,0.021960194,0.006277644,0.025222962,0.02281927,0.025091164,0.011046422,0.010795664
0.000906898,0.062729727,0.008112176,0.018383869,0.010046864,0.02072758,0.025946798,0.021904502,0.017996115,0.005938727
0.001276163,0.066475042,0.007440533,0.016481487,0.016852071,0.02180374,0.020463331,0.029133482,0.016501822,0.009807257
0.000147382,0.069909794,0.0040697,0.018427323,0.012948485,0.018534513,0.025804808,0.019005778,0.016495125,0.00657109
0.002444632,0.065067424,0.006083924,0.014902418,0.013813282,0.016759819,0.026654482,0.029546831,0.013267021,0.012667593
0.000145024,0.069908921,0.006015237,0.014877298,0.017568612,0.015760835,0.029330066,0.020935271,0.019742563,0.011493656
0.000667614,0.062078658,0.006905867,0.015996935,0.019578209,0.025072234,0.023326477,0.037798658,0.022767744,0.017871194
0.004769289,0.065121779,0.004439163,0.011522219,0.018407323,0.015173211,0.023143931,0.026948179,0.012389606,0.016869368
3.93E-05,0.066588831,0.005365828,0.020687103,0.010680142,0.018362595,0.024424999,0.025283046,0.013758804,0.008509247
9.33E-05,0.066952815,0.008815051,0.015975467,0.01250869,0.016970623,0.027459835,0.022230969,0.01913874,0.007062974
0.000237758,0.068683622,0.008656718,0.016167773,0.012148145,0.017967199,0.024178764,0.019224961,0.01453721,0.005186088
4.70E-05,0.068382762,0.005167472,0.016307778,0.013538795,0.017336773,0.022714585,0.03880259,0.020063617,0.016597673
0.002919499,0.063730828,0.009203932,0.012464832,0.020233876,0.015339265,0.026086816,0.031727977,0.018287457,0.010441633
0.001210492,0.06312781,0.010343415,0.015104831,0.010748459,0.01913508,0.026385055,0.026847813,0.012791131,0.01720714
0.000897522,0.068782979,0.00444949,0.020925691,0.008649893,0.015747222,0.028364563,0.024135411,0.01419636,0.008322336
0.004465069,0.060345086,0.009623817,0.015491965,0.010888739,0.020819088,0.024843146,0.0262999,0.018917962,0.005711981
0.010386397,0.054285391,0.004833554,0.017752552,0.009888882,0.011220354,0.029230268,0.024001294,0.020761889,0.00696082
0.000267606,0.06572837,0.00851458,0.018931327,0.009304204,0.017866525,0.029699551,0.026169724,0.015521186,0.008016949
0.004279912,0.064549048,0.004323312,0.015060228,0.012037351,0.019657785,0.019427819,0.035977253,0.007936878,0.011320267
0.001580563,0.066476741,0.008635438,0.014807246,0.016412537,0.015401258,0.026362962,0.024228966,0.024145328,0.013315677
0.008717642,0.057115769,0.006842201,0.013000475,0.014293182,0.014311961,0.025685327,0.02418649,0.015497653,0.016676055
0.002943379,0.065647598,0.009655517,0.01392566,0.011010805,0.012173867,0.03008996,0.016150354,0.026649754,0.011048766
0.002414993,0.061645237,0.007108775,0.019080527,0.009646744,0.016525747,0.027168071,0.030499783,0.01298274,0.009546081
0.005900608,0.060131818,0.005449131,0.017864774,0.011477534,0.012776356,0.0292682,0.025380761,0.015666372,0.013938962
0.004703704,0.060427835,0.006126625,0.01737644,0.012260144,0.010461953,0.033523304,0.026971291,0.019125616,0.009617677
0.005417958,0.060428027,0.007707824,0.012964341,0.018341902,0.014869124,0.026922825,0.022314472,0.02047542,0.006295534
0.000434701,0.061890836,0.010020935,0.013799905,0.020377723,0.023688223,0.022199765,0.030308169,0.016317298,0.009347331
0.000373807,0.064032631,0.011460784,0.011211302,0.016805622,0.022023873,0.023069544,0.03449382,0.01775562,0.011784023
0.000757239,0.066238382,0.005851024,0.018341414,0.007477899,0.019231974,0.025720555,0.032229442,0.015995944,0.007462743
0.004419672,0.060896891,0.007473732,0.01340518,0.022339513,0.016464671,0.02954963,0.021628002,0.016847456,0.013342236
0.003654111,0.062547313,0.004578431,0.021826034,0.014078446,0.020081074,0.02910014,0.018840539,0.018156284,0.007546582
0.000958004,0.068496163,0.009911087,0.014871995,0.014621647,0.014893784,0.026578925,0.021288273,0.020474692,0.005254856
0.002911541,0.064055558,0.00868291,0.013827103,0.014766242,0.014792279,0.033196351,0.027103628,0.02536592,0.013780809
0.003499608,0.062601996,0.007503921,0.015759917,0.014937457,0.019984027,0.022521858,0.027058457,0.019594386,0.00764052
0.001355306,0.068087587,0.010110763,0.012178681,0.019263564,0.012832464,0.028908425,0.018799694,0.01480714,0.008328775
0.001610628,0.067050316,0.006712558,0.014071332,0.020907295,0.016570751,0.032944717,0.019127845,0.019602883,0.00689678
0.004626979,0.059622288,0.009980147,0.017109364,0.011540082,0.014707316,0.026345305,0.030000802,0.018616174,0.011074034
0.001344295,0.063150395,0.009264722,0.015981345,0.018521667,0.02230315,0.026588937,0.016777031,0.017998876,0.003490537
0.001161093,0.066535525,0.007586165,0.012703669,0.015113833,0.01814405,0.030842611,0.016148783,0.016356253,0.007261717
0.001451652,0.067289574,0.006736893,0.015128131,0.014625192,0.017304433,0.023491815,0.027622059,0.021711187,0.00675162
0.000708766,0.066606675,0.012261322,0.012622142,0.01455192,0.016168788,0.024847824,0.030503228,0.021971061,0.006068438
0.000180225,0.06752566,0.007712335,0.010624037,0.020552898,0.01866287,0.026737761,0.029839895,0.019114736,0.007810188
0.002696582,0.065565593,0.010558015,0.015381685,0.014840825,0.021789329,0.021072065,0.025083515,0.01321578,0.007463556
0.000366594,0.067144338,0.011392519,0.015893387,0.009797347,0.021750524,0.024725546,0.020593007,0.015602033,0.009856316
0.000175601,0.06905586,0.007527423,0.011703119,0.016884376,0.023331003,0.022521054,0.024134785,0.018823917,0.007854831
0.002300617,0.064425449,0.006162081,0.013859173,0.019203134,0.01911453,0.025025739,0.032931277,0.022090973,0.011846343
0.006759579,0.059078082,0.006818955,0.015086872,0.013776929,0.018688224,0.02472173,0.020738039,0.016036063,0.007674251
0.00306568,0.062163557,0.00523091,0.019849811,0.013539831,0.017593442,0.023925559,0.023736532,0.023104188,0.021584112
0.001972703,0.064924133,0.009005662,0.0149583,0.009167198,0.020543641,0.024764294,0.027794214,0.029277292,0.014857052
0.00243003,0.065439962,0.011109656,0.017853917,0.009999728,0.019330572,0.023484448,0.021467204,0.01732657,0.005443062
0.001463857,0.06787089,0.005923391,0.013045727,0.013098314,0.020280381,0.019134056,0.039148991,0.015765477,0.022466245
0.000407356,0.071181455,0.008540445,0.0108478,0.012135075,0.016954364,0.025525322,0.023847627,0.021059349,0.026443421
0.000651484,0.067670842,0.009748392,0.014015874,0.01460444,0.019811778,0.025311738,0.026118594,0.02070946,0.005247173
0.003882115,0.063819536,0.01062433,0.013003868,0.012502253,0.013339485,0.023887557,0.032483054,0.009730975,0.009279367
0.008712137,0.054052488,0.008535846,0.016046098,0.013983409,0.010672881,0.032761686,0.022921527,0.020914572,0.006978841
0.000929382,0.063686607,0.009828698,0.012622859,0.018159859,0.024582187,0.019328439,0.030365624,0.021508622,0.007267562
0.003677659,0.063917297,0.007798428,0.016754814,0.009696817,0.015336627,0.022526638,0.031726688,0.021355448,0.010345538
0.002489897,0.068005828,0.009397715,0.015284318,0.009303401,0.01429749,0.028703738,0.020356231,0.019756036,0.008642684
0.006616863,0.06000367,0.008496452,0.013870195,0.017040756,0.016232021,0.025839799,0.027471996,0.013987429,0.018361974
0.007943147,0.059280811,0.003896596,0.015073968,0.013924223,0.019481074,0.023539447,0.025478449,0.023954843,0.027976565
0.002900837,0.065652648,0.009183223,0.010136946,0.016971795,0.014870047,0.028971967,0.024957901,0.019495989,0.009779382
0.00371878,0.064750309,0.004827417,0.015770996,0.014728446,0.019247521,0.021449232,0.023910027,0.016178771,0.00435963
0.000463515,0.065329083,0.011667235,0.012119948,0.01176496,0.019315582,0.024903299,0.028442588,0.016900173,0.009077265
0.008162954,0.05606711,0.004294212,0.019160368,0.016889528,0.020545876,0.02662291,0.019966049,0.011821173,0.00689882
0.004842656,0.059668343,0.009927709,0.0136221,0.015131633,0.020253659,0.02568633,0.027937237,0.017799495,0.009671692
0.00326062,0.065526453,0.013375689,0.009938104,0.012722167,0.016193434,0.023498516,0.027080887,0.026194225,0.013780659
0.003040546,0.06464184,0.007845206,0.013711582,0.015530578,0.023356245,0.025751767,0.020457835,0.017831819,0.007117331
0.005819302,0.061015473,0.010975842,0.012353564,0.01614576,0.017557629,0.028216844,0.017016773,0.020551375,0.008117849
0.002249833,0.064243533,0.006563692,0.014883183,0.00942513,0.019151292,0.02599059,0.022661977,0.022316144,0.009486355
0.000689515,0.066640683,0.008825574,0.017902201,0.01394471,0.014095796,0.027802921,0.024867781,0.015025985,0.006936553
0.001129116,0.066312516,0.007189243,0.0166787,0.013350466,0.014394253,0.026599422,0.031511378,0.025548211,0.011284074
0.002119916,0.062537532,0.007812549,0.016309062,0.017152522,0.014355752,0.030725568,0.028022125,0.018777023,0.008817991
0.000642657,0.067604824,0.004875648,0.01222064,0.017290853,0.017534217,0.026257006,0.034298329,0.024978472,0.013442046
0.004388646,0.062579209,0.004902408,0.015731475,0.013962631,0.018468266,0.025932755,0.020221916,0.018721889,0.010345681
0.000587508,0.068082862,0.009892532,0.015630273,0.01269208,0.01961456,0.018971257,0.030296582,0.011336187,0.009974267
0.003754886,0.062075411,0.010349085,0.014365771,0.01472321,0.016735623,0.027382913,0.028243084,0.012787423,0.007064137
0.003538255,0.061401199,0.006738174,0.013387998,0.018194732,0.020888565,0.023839935,0.031371937,0.021152528,0.008367134
0.00065792,0.067059911,0.010070779,0.012329596,0.017634065,0.019956038,0.021280865,0.030085258,0.014650107,0.008109424
0.000417732,0.069453301,0.004060414,0.019218203,0.008087393,0.016756375,0.030078854,0.015814484,0.018027319,0.007722716
0.000798713,0.06672997,0.00483193,0.021906569,0.007247302,0.014556232,0.030039251,0.016702509,0.011188054,0.014593708
0.0032911,0.060737689,0.008425404,0.018506558,0.016063689,0.019546494,0.026919542,0.020665207,0.015235351,0.005854808
0.003824485,0.066000058,0.007087398,0.011147311,0.021306812,0.010735371,0.030393405,0.02260097,0.016723478,0.0077915
0.008471874,0.057791762,0.003790488,0.015132932,0.01216911,0.015753356,0.022694603,0.033282497,0.033619106,0.026247249
0.000770944,0.064950852,0.009053943,0.014402457,0.013314978,0.019248432,0.027432168,0.029504034,0.01554545,0.008230838
0.007780218,0.055746658,0.01098743,0.013050234,0.016467929,0.024887712,0.020307141,0.026953764,0.019915687,0.007358946
0.001541276,0.064943512,0.011352637,0.010974195,0.015553141,0.015346253,0.026301552,0.029967561,0.020832985,0.006799055
0.000795184,0.066796589,0.005190323,0.015468964,0.019867213,0.019924554,0.021538726,0.030463094,0.019932214,0.007337942
0.004129643,0.062759853,0.006685331,0.014185299,0.01904873,0.015779234,0.027407083,0.027432275,0.015645898,0.010725657
0.008570059,0.056066667,0.006037701,0.016360202,0.014006246,0.019371648,0.027879333,0.019844799,0.019875102,0.013142326
0.005258232,0.063832399,0.008417773,0.014715062,0.010915932,0.014376589,0.028255237,0.024660577,0.014827942,0.00627458
0.000265859,0.067501911,0.009882326,0.014358304,0.015129097,0.01594493,0.026746315,0.027822047,0.01597028,0.011511367
0.000496815,0.065938226,0.009141122,0.013308619,0.020643371,0.019538532,0.026983763,0.027131643,0.024826316,0.009877436
0.00033054,0.068998722,0.007231161,0.016793418,0.011202319,0.013537405,0.025019315,0.030808386,0.016141127,0.01050483
0.000516222,0.066150375,0.008704964,0.014095191,0.012832446,0.019057147,0.026174374,0.030287246,0.021603513,0.007812347
0.002144625,0.061981065,0.009385737,0.0166852,0.015432269,0.018097145,0.027002683,0.028318355,0.013024329,0.011573247
0.000519921,0.067454986,0.00647821,0.015752399,0.01294862,0.019180487,0.025297396,0.028921074,0.018692982,0.007621716
0.002891691,0.065648819,0.008517434,0.013531144,0.016101316,0.01729906,0.027697661,0.019632968,0.01700556,0.00839411
0.003192719,0.066688111,0.008500225,0.01526282,0.015379514,0.01699754,0.024287169,0.020706543,0.01645712,0.006227402
0.001115929,0.067895677,0.006332942,0.015323474,0.015649768,0.018765282,0.023197404,0.022587681,0.016250163,0.012076755
0.000300962,0.071694332,0.003331393,0.014178462,0.014957242,0.017793509,0.025637047,0.028555147,0.016275753,0.01374789
0.000518367,0.068942703,0.009572565,0.015238547,0.012922232,0.016260026,0.027607822,0.019312194,0.016615317,0.004907595
0.006652707,0.06176958,0.009927318,0.014346846,0.011602264,0.016292341,0.022640975,0.024911992,0.014071918,0.006927032
0.000211856,0.065944885,0.005953279,0.018058505,0.009834222,0.022609263,0.026747857,0.023344615,0.016613579,0.01079964
0.002378748,0.062490045,0.007893708,0.009695963,0.024802101,0.017123608,0.027216279,0.03519626,0.011775138,0.013626875
0.013719574,0.048745647,0.009410127,0.012899347,0.014963078,0.019158183,0.023270489,0.029480168,0.020573947,0.005888788
4.96E-05,0.065630314,0.004909531,0.016919155,0.018902132,0.016274209,0.026949772,0.027767662,0.023295594,0.019197414
0.009786554,0.053806889,0.005002123,0.018515738,0.009741479,0.011259319,0.034568904,0.027678155,0.018122728,0.011038869
0.008442515,0.05268594,0.010757566,0.014641585,0.014880135,0.022605797,0.017348127,0.037134615,0.015660526,0.015797311
0.000879257,0.066157372,0.010175227,0.013887566,0.014249136,0.019426313,0.021621832,0.030666152,0.016413356,0.008226607
0.001795017,0.063290187,0.008695368,0.017879011,0.011847512,0.019757754,0.028313074,0.022343841,0.017029856,0.009290343
0.00049021,0.070762269,0.010315536,0.010953811,0.009822468,0.016517678,0.025710408,0.032109715,0.013169125,0.012525079
0.006925588,0.061066405,0.010563913,0.010383534,0.016048385,0.016873657,0.023788224,0.024458347,0.015214332,0.004003885
0.002684702,0.062413238,0.009733791,0.011717493,0.014120765,0.024852007,0.018398881,0.031762038,0.012876195,0.008634779
0.005356311,0.062967398,0.013978162,0.010424951,0.013354624,0.017017343,0.022841386,0.02273163,0.018329917,0.004636979
0.00185287,0.060504709,0.013451328,0.013784517,0.017702445,0.017984252,0.028324981,0.025068285,0.018667069,0.007283886
0.002245529,0.065557537,0.009248134,0.014783771,0.011595289,0.015385559,0.027261546,0.031507011,0.03001187,0.014698558
0.001589806,0.0660297,0.012083887,0.010358077,0.020703339,0.016463701,0.023088719,0.027753526,0.019900709,0.014300057
0.003885948,0.061706774,0.008644753,0.011564091,0.020865428,0.01497894,0.025745792,0.033865041,0.007320418,0.02776071
0.006372666,0.062270777,0.003912265,0.013453445,0.019979786,0.021517965,0.01902254,0.032567253,0.006214816,0.024982334
0.001897183,0.068758702,0.003856259,0.01605015,0.013116051,0.014750632,0.0253282,0.021786165,0.018666666,0.014466189
0.003777232,0.064577832,0.007760221,0.014167239,0.015137497,0.011232827,0.028746849,0.022087502,0.01450056,0.017117918
0.004588929,0.065005403,0.010141505,0.013179212,0.013015005,0.011760118,0.029094563,0.018963584,0.015297882,0.008103259
0.002574047,0.064361539,0.004840675,0.018805129,0.014377938,0.017482066,0.028195646,0.020344499,0.00919562,0.0086825
0.007128835,0.056194981,0.007071111,0.017808961,0.014391219,0.017199752,0.027991,0.024708596,0.015166499,0.013956838
0.001905845,0.064333632,0.009190196,0.014683275,0.016008413,0.012209663,0.028178361,0.02800679,0.009705452,0.011173715
0.002840559,0.062860126,0.008892753,0.017973005,0.01022186,0.020792008,0.026221794,0.025194492,0.016987358,0.008837962
0.001889017,0.061198875,0.011205184,0.011346309,0.021750917,0.019574833,0.023044392,0.03504715,0.029711025,0.011667164
0.002214997,0.068824959,0.011129689,0.011715799,0.012862933,0.01451867,0.028688044,0.021476096,0.015034074,0.004663163
0.003163179,0.064439614,0.006804869,0.015209086,0.014569856,0.019958269,0.024345919,0.030880283,0.048165393,0.026282566
0.005716036,0.05937656,0.008775976,0.015991218,0.019586356,0.014920574,0.02361908,0.033956062,0.026608631,0.019933834
0.0016103,0.067043844,0.006359408,0.014678325,0.011348291,0.01871119,0.025084964,0.028740904,0.012902379,0.011986037
0.001641652,0.06594224,0.008753228,0.015795739,0.015687967,0.017977994,0.022446294,0.021636,0.019893797,0.008197426
0.00292498,0.063193449,0.008189824,0.013504155,0.016114716,0.020308035,0.019882577,0.032770333,0.011862499,0.011612522
0.002845875,0.065857397,0.009282359,0.011330294,0.017377168,0.019210711,0.022779172,0.027654517,0.014647681,0.008923092
0.001041859,0.067233636,0.010135993,0.013681722,0.016452396,0.0161334,0.022881892,0.028831748,0.018862982,0.008431639
0.000713921,0.067386794,0.006364922,0.014731069,0.015269552,0.017281585,0.02596837,0.026308951,0.018441555,0.00566918
0.001567587,0.065842287,0.005956466,0.017165162,0.013946892,0.018730911,0.023545541,0.028227738,0.013196879,0.013752642
0.007496157,0.060121701,0.009066502,0.012996966,0.018127674,0.016153318,0.017496192,0.03109142,0.016846992,0.008958759
0.001811345,0.068871113,0.00973427,0.011227819,0.016317553,0.018197408,0.023397892,0.030494129,0.013544581,0.010993507
0.000220903,0.064637881,0.006371969,0.014459075,0.017571319,0.020128328,0.026332613,0.030249688,0.020395526,0.009059725
0.002009767,0.06841237,0.007043946,0.012943728,0.018201094,0.015047908,0.022515844,0.035834426,0.015181081,0.016925265
0.000551823,0.064599554,0.005836733,0.018633903,0.018470904,0.015668265,0.030998968,0.026917299,0.019737376,0.009374029
0.000377075,0.065810055,0.006629039,0.015580538,0.016227496,0.020279523,0.025925902,0.028116446,0.022154649,0.009723492
0.002883606,0.064880606,0.008080983,0.015623968,0.015252622,0.014430877,0.024489652,0.02857686,0.017032161,0.007318679
0.003921337,0.062817394,0.007959912,0.015933203,0.013176115,0.01552317,0.027320135,0.025235835,0.02365783,0.010605137
0.004750249,0.059222325,0.010402272,0.015696491,0.005615512,0.018153202,0.02645633,0.024614369,0.015225274,0.009845924
0.000839316,0.064504338,0.011758315,0.016537017,0.007561171,0.020998312,0.021775858,0.028188159,0.019535978,0.006280218
0.012170636,0.051108883,0.008360838,0.01108148,0.018904979,0.014802393,0.024521321,0.031899481,0.017790638,0.007105381
0.000464093,0.064164426,0.005210719,0.01211735,0.023408065,0.020465109,0.028106261,0.025284217,0.017927124,0.007259511
0.000229281,0.069940643,0.007472312,0.014042353,0.017319209,0.015663307,0.026448748,0.027635039,0.016804201,0.00787508
0.00215388,0.06742309,0.007203567,0.013748658,0.018087042,0.014995305,0.025879108,0.027540829,0.019305305,0.008381114
0.002493206,0.063139017,0.007535066,0.017894897,0.011077656,0.019689782,0.023028659,0.034614876,0.021136918,0.010107611
0.001821639,0.068034231,0.005838196,0.01390068,0.014123563,0.016076278,0.021256327,0.034748931,0.013946152,0.013997012
0.002451283,0.064261708,0.011217698,0.013521554,0.019721665,0.013343255,0.025962583,0.025361399,0.014713389,0.005056212
0.000248896,0.066274956,0.007055054,0.014487507,0.017582521,0.020826753,0.023686436,0.03111758,0.008453636,0.00912552
0.003376828,0.063269168,0.007842117,0.01433019,0.018880291,0.017886428,0.025484941,0.025656363,0.013291482,0.008957783
0.004568013,0.060216705,0.013108624,0.011188463,0.017442958,0.014928485,0.027071473,0.02763033,0.013412614,0.006823775
0.005321726,0.056874037,0.009480329,0.011686404,0.024655009,0.019455346,0.02684993,0.030742292,0.021000649,0.009264863
0.000982941,0.069293589,0.008055358,0.014260999,0.016988799,0.021865491,0.021415029,0.024982531,0.016376344,0.005832383
0.004731751,0.066345697,0.009783368,0.009119608,0.017669148,0.01272085,0.020186655,0.035723538,0.018440585,0.007064172
4.44E-06,0.068880056,0.008464192,0.01395544,0.01587709,0.013853981,0.02590031,0.036917221,0.017108305,0.016036008
0.00220249,0.063401932,0.010117217,0.016564877,0.012219591,0.0171986,0.025201804,0.026945682,0.017718924,0.003931738
0.002707733,0.062265939,0.006462641,0.01900496,0.010598418,0.02180989,0.023992174,0.029458873,0.026618952,0.012025532
0.000308092,0.067817229,0.008316769,0.012372207,0.015753604,0.01879899,0.025899334,0.028288352,0.016630845,0.008321538
0.005879424,0.060025599,0.007516653,0.015099479,0.009213564,0.01835168,0.021278158,0.038924791,0.014089278,0.016738646
0.000350777,0.067926242,0.00926295,0.012141605,0.012388529,0.022814276,0.019847312,0.039789663,0.021399229,0.014738651
0.000822193,0.067425052,0.009131944,0.014986508,0.011356255,0.021614818,0.020057725,0.0320106,0.022558868,0.007545257
0.002456442,0.064066578,0.006485901,0.01875763,0.006002394,0.016431502,0.023486539,0.035096901,0.017324621,0.009032431
0.008155483,0.056543435,0.008561862,0.011781402,0.02137288,0.013001463,0.028349912,0.02916783,0.015829016,0.028530287
0.002431531,0.063929058,0.008287529,0.013175721,0.017748044,0.014271855,0.024072805,0.032435131,0.014875001,0.007224019
0.00069824,0.065986262,0.007242433,0.018384878,0.015193322,0.022248709,0.022207296,0.018866384,0.016224757,0.006423435
0.007152896,0.057843605,0.007736479,0.014929566,0.010969461,0.026911681,0.024337279,0.024044435,0.022754982,0.009111649
0.002259698,0.062227413,0.007261944,0.018343513,0.016375669,0.024511589,0.023772651,0.024717585,0.021330208,0.009798971
0.005006675,0.061079268,0.004051458,0.01823171,0.012879826,0.01873921,0.026157027,0.026458482,0.019112021,0.014355723
0.000519883,0.068925553,0.011702382,0.012207801,0.012966625,0.019947466,0.023190625,0.025529323,0.009199268,0.012149837
0.00112317,0.066883488,0.011981241,0.009385262,0.022798225,0.014648364,0.025581898,0.027686148,0.01817821,0.007703538
0.003923434,0.063008522,0.00904028,0.016103302,0.008892007,0.015239464,0.025847171,0.022500345,0.019742805,0.010363611
0.001733495,0.063017127,0.009304848,0.014753662,0.018460198,0.01821974,0.030405412,0.017021725,0.021196243,0.009851444
0.005021956,0.061766013,0.005627078,0.014401253,0.014939379,0.016345721,0.026080857,0.025421132,0.018085557,0.014913869
0.004405792,0.063605938,0.004690581,0.015793889,0.021772376,0.020206481,0.023146224,0.02787223,0.013370924,0.007662681
0.003824036,0.063694761,0.003685514,0.015987895,0.020236212,0.018144924,0.025393982,0.028046719,0.014925478,0.007517089
0.003859339,0.065228706,0.004096104,0.017876828,0.015009742,0.015608281,0.028390088,0.027310636,0.020125107,0.010364726
0.00319514,0.063937212,0.006677324,0.015119383,0.014834037,0.021261078,0.02161046,0.031696611,0.010576876,0.007123946
0.001822766,0.063707178,0.010046207,0.012502066,0.016276374,0.025850605,0.020635698,0.025565914,0.015134111,0.005656441
0.007285628,0.05417823,0.014461468,0.010924536,0.017284028,0.019929441,0.021581774,0.027426221,0.025267341,0.008667593
0.00320245,0.067778547,0.010423215,0.014594304,0.008913179,0.016044804,0.025763935,0.018402271,0.018774564,0.009809686
0.000633442,0.066333595,0.006783906,0.013607297,0.014920219,0.016405765,0.027677715,0.025128983,0.025555559,0.008908041
0.002420856,0.06450326,0.007275442,0.014665068,0.01307363,0.015078066,0.028481531,0.02370452,0.014711595,0.010458264
0.003780497,0.060906772,0.006541658,0.016214798,0.012079375,0.014088668,0.032856816,0.023007183,0.014875441,0.017412554
0.00304279,0.063090381,0.009734232,0.015231904,0.016698558,0.016748412,0.024433559,0.024007107,0.019092978,0.006006261
0.002266508,0.066572132,0.003406231,0.016567158,0.0135071,0.01790801,0.027473728,0.022987071,0.012866389,0.011075951
0.000750503,0.064005914,0.009795451,0.015938831,0.014972235,0.018830917,0.025839812,0.026041792,0.016983908,0.004841489
0.001345724,0.063725912,0.011399113,0.012873109,0.018824817,0.022958472,0.022770825,0.026363585,0.019055708,0.005520635
0.000289796,0.066260644,0.007507687,0.015169543,0.014516465,0.016892958,0.024579467,0.033962416,0.016589769,0.007419958
0.005661696,0.059225896,0.006493117,0.017315691,0.014141242,0.019178,0.025296442,0.027525203,0.022446656,0.00787061
0.000339203,0.068374401,0.005996704,0.016700359,0.012483571,0.018746497,0.026003457,0.02314589,0.014004955,0.008262598
5.93E-05,0.070274946,0.009646098,0.010373914,0.014507525,0.020011102,0.02352841,0.024200018,0.014764932,0.014788114
0.00662079,0.059659501,0.007806359,0.013921042,0.01140093,0.013240519,0.029538907,0.023195558,0.017361731,0.009650967
0.001791844,0.065687023,0.007284484,0.018142338,0.011826929,0.015689348,0.026115732,0.030495108,0.019329224,0.012560225
0.003766068,0.067698112,0.0114963,0.012637972,0.01018409,0.014980467,0.022537214,0.02511467,0.016503961,0.009645766
0.00127853,0.063034007,0.007155081,0.017575394,0.016076702,0.017823584,0.026970644,0.034566389,0.024893722,0.008994363
0.001328608,0.06617952,0.006646399,0.015166586,0.014896661,0.015119415,0.029664008,0.028647735,0.023809458,0.007854301
0.001243076,0.063655502,0.01107094,0.013455881,0.012994248,0.019823339,0.026024195,0.023085378,0.019765269,0.008891164
0.005810875,0.061136303,0.006914663,0.017111844,0.011110503,0.018649661,0.024168722,0.022748967,0.021560128,0.008300633
0.003165504,0.066979961,0.003817031,0.01494858,0.016318744,0.012073389,0.030208092,0.017790748,0.020521587,0.010810095
0.000886656,0.064615925,0.006760756,0.014861762,0.01925368,0.016630468,0.026020043,0.03640972,0.017887441,0.007021144
0.000356495,0.070537671,0.00490795,0.015866647,0.011820703,0.017285522,0.018955153,0.034952291,0.014584386,0.012544829
0.005569242,0.060334109,0.007551517,0.015978747,0.011483489,0.017983149,0.025494898,0.027325005,0.020310784,0.006293901
0.004701023,0.058658352,0.011486916,0.010671767,0.021961763,0.013612281,0.026632959,0.02883909,0.015874744,0.005172151
0.012099108,0.047893724,0.010532129,0.011350701,0.020626578,0.019281255,0.029121473,0.028418955,0.018740817,0.009177894
