beta1,z,shortRho_m[1],shortRho_m[2],shortRho_m[3],shortRho_f[1],shortRho_f[2],shortRho_f[3],muRho,sigmaRho
0.04294297,0.336779715,0.01138119,0.008808485,0.008544997,0.007277356,0.024542952,0.01703481,0.013575395,0.015344834
0.043438827,0.358076476,0.004665508,0.007776494,0.011262644,0.020313799,0.017185985,0.024899704,0.013329805,0.008012623
0.043129548,0.025429675,0.008681267,0.014621733,0.008891729,0.020605161,0.022576183,0.02124002,0.01670055,0.007242065
0.04328929,0.104465314,0.004375749,0.014384731,0.013084752,0.019498537,0.025403017,0.017682101,0.009076121,0.013597329
0.043052835,0.279517601,0.005321339,0.011185132,0.006844694,0.016438252,0.021744948,0.016760453,0.011272879,0.004648659
0.043362704,0.277992794,0.005333038,0.013260897,0.00551325,0.007290567,0.025496617,0.020809247,0.017484166,0.011995019
0.043488127,0.386368364,0.003305803,0.010703616,0.009195138,0.009465889,0.019115652,0.026932317,0.010150298,0.022326819
0.043505516,0.375023767,0.005778804,0.008097423,0.011491999,0.012377366,0.020280245,0.022274475,0.012294902,0.009817114
0.043424133,0.055117197,0.01473635,0.009540031,0.008533615,0.017346022,0.023589683,0.024194394,0.013531374,0.012514117
0.042584549,0.428356904,0.006209749,0.011340629,0.005600049,0.009446742,0.019798111,0.020956013,0.014328704,0.004558457
0.042728402,0.28399121,0.009632311,0.008108854,0.015047507,0.010506933,0.030095214,0.007382083,0.01419739,0.006422295
0.042750784,0.357427264,0.003558892,0.014116876,0.0057965,0.011421442,0.021205158,0.020963451,0.01943514,0.011875085
0.042767194,0.221353407,0.004513198,0.013141277,0.008014283,0.016046746,0.020028025,0.024495334,0.013517717,0.008095775
0.042712122,0.06515169,0.00965889,0.012863928,0.010946636,0.019458972,0.024408656,0.017686003,0.018500913,0.004535802
0.042848577,0.267871472,0.013563291,0.006884331,0.011829671,0.010947572,0.02374728,0.021989977,0.013273872,0.005996894
0.043189705,0.29243156,0.005291052,0.013710594,0.00666872,0.012607572,0.020762795,0.020608464,0.015161012,0.005761994
0.042684301,0.30060061,0.012601366,0.007582425,0.014172603,0.018749179,0.020617927,0.009469567,0.011601648,0.004403464
0.042992844,0.200499918,0.006740257,0.009276911,0.015655714,0.018332131,0.024069917,0.018274555,0.015818827,0.00640571
0.043121157,0.094388457,0.010222899,0.014211686,0.003288294,0.014958116,0.02324927,0.021666784,0.014541792,0.006419595
0.0429059,0.134261329,0.014533363,0.009828128,0.006489286,0.014404886,0.024052266,0.022068426,0.019085887,0.014758203
0.042905256,0.552858936,0.000661743,0.009919628,0.007409619,0.005463023,0.023530004,0.016423966,0.013164537,0.019299442
0.042958737,0.152931538,0.009925989,0.011468632,0.01428137,0.014501069,0.021048592,0.021598423,0.014787393,0.004979389
0.043061523,0.011038928,0.011153261,0.013207238,0.003670894,0.018054461,0.022232813,0.027262238,0.017092234,0.014874558
0.04282097,0.373999656,0.013242148,0.009660752,0.007904914,0.013185274,0.021909841,0.019625819,0.013550726,0.006596622
0.042662907,0.226606457,0.010812337,0.011356677,0.00634758,0.014045946,0.025509871,0.010407983,0.021753896,0.014825043
0.04277047,0.399295764,0.008319448,0.006515832,0.014260169,0.0144448,0.019225952,0.017906665,0.01427819,0.007092126
0.04330689,0.290394084,0.005755889,0.010918571,0.00413733,0.01640007,0.022324592,0.023083546,0.017913421,0.009550596
0.043270756,0.447031661,0.003075955,0.014009062,0.006197652,0.007227801,0.022820394,0.03149378,0.005628022,0.011266805
0.043396235,0.393173044,0.004877057,0.008380342,0.010477375,0.015125707,0.017642349,0.025516964,0.014869697,0.007589333
0.043454874,0.300370165,0.012670255,0.007939717,0.01040888,0.013364121,0.018424245,0.020323865,0.013415655,0.004978917
0.042633795,0.203953997,0.014105378,0.007305727,0.01205098,0.015660182,0.021907003,0.013618381,0.01503755,0.003907906
0.042686739,0.460826367,0.007070466,0.006422948,0.012215438,0.008794012,0.016688606,0.024208565,0.021739619,0.013560234
0.042777511,0.446191785,0.010773296,0.005311571,0.01748105,0.012699034,0.019320806,0.014711578,0.01632391,0.005834726
0.04296138,0.161351384,0.016999442,0.008204659,0.013578359,0.016228593,0.024515681,0.016352512,0.014146364,0.004767477
0.042968169,0.310733499,0.006619538,0.009888501,0.010778302,0.010769768,0.019445621,0.02712052,0.01979678,0.013361313
0.042862529,0.395721736,0.008059064,0.005678666,0.012575541,0.009743285,0.022036972,0.017245421,0.01256728,0.009080023
0.043188031,0.305727244,0.004059102,0.009223054,0.004985936,0.015425388,0.026888076,0.011282108,0.015103673,0.027428923
0.043296506,0.615809114,0.002809586,0.008751603,0.009720023,0.006816889,0.019222238,0.012852617,0.013550164,0.005742857
0.043320244,0.230070678,0.007879765,0.009852099,0.013588735,0.015240468,0.023858155,0.012873949,0.01257908,0.005998711
0.043414511,0.267245998,0.008750896,0.011857469,0.004950475,0.012921134,0.024547609,0.0232424,0.014898296,0.006769303
0.042535697,0.032215924,0.01418329,0.008768619,0.011849954,0.016442206,0.026003407,0.025633652,0.018585419,0.01343207
0.042913625,0.049240092,0.014263956,0.012288419,0.012829516,0.022349124,0.019195454,0.015616877,0.017574899,0.004713555
0.042769214,0.277479191,0.006168641,0.007430352,0.016630027,0.020212127,0.01960143,0.01810137,0.013368682,0.007550995
0.042912367,0.446595801,0.007449914,0.012748342,0.011579518,0.01177791,0.022316173,0.01872234,0.010994294,0.005771949
0.04366892,0.113413332,0.009110918,0.011132804,0.009189725,0.018622251,0.02424543,0.015842015,0.014049318,0.006852948
0.043565682,0.319089007,0.007403974,0.008352176,0.005809849,0.009330778,0.020781498,0.025503358,0.018907395,0.009683469
0.043165211,0.022938907,0.014497231,0.013877131,0.003697452,0.015830116,0.03049028,0.012393354,0.019153652,0.010736415
0.043236777,0.059870341,0.016419986,0.008429264,0.012861781,0.017196889,0.022395532,0.02361214,0.016285124,0.018149319
0.043130644,0.040512438,0.007009779,0.017053993,0.005724129,0.018311261,0.024617162,0.021705499,0.014338985,0.00922372
0.042934753,0.082367811,0.015236169,0.006290702,0.013299036,0.02528279,0.018933067,0.019401721,0.01213443,0.012873709
0.042991156,0.190917099,0.007014071,0.013723204,0.007422354,0.015365607,0.021956398,0.021263092,0.013436359,0.006175483
0.042893546,0.444144216,0.005609283,0.007469759,0.008477109,0.010588776,0.018376911,0.030678546,0.018553036,0.014252801
0.043005944,0.216853078,0.0114313,0.008625634,0.007332193,0.017697086,0.026017069,0.021550227,0.015198728,0.019741485
0.042943322,0.198019743,0.013371762,0.006961311,0.009224593,0.01376052,0.026815564,0.015661353,0.014078729,0.006579965
0.042660549,0.320824658,0.007787189,0.008650823,0.009715901,0.017572934,0.026434929,0.020324019,0.011663168,0.017044126
0.042807951,0.281569262,0.007921172,0.012517663,0.009205396,0.016402559,0.021251062,0.029992087,0.017526781,0.009891361
0.042942915,0.135153959,0.010903122,0.007913778,0.013316273,0.019508695,0.020119848,0.028955227,0.015517951,0.021667095
0.043039909,0.03692024,0.011218405,0.010415334,0.016693124,0.014994781,0.028440052,0.019375051,0.018162709,0.007936192
0.043207821,0.075343191,0.014045869,0.014306373,0.006378795,0.018286559,0.026666182,0.024011547,0.01887043,0.006962838
0.043200725,0.067201596,0.014806071,0.010087071,0.01128116,0.016195425,0.022758726,0.017675826,0.014137439,0.010668501
0.043155312,0.426509657,0.002695766,0.005211476,0.010421016,0.013954245,0.014690108,0.022263626,0.010795698,0.006634577
0.04316858,0.072771311,0.006733201,0.011001936,0.015137571,0.020359785,0.022456322,0.015611292,0.019455004,0.013758075
0.043208196,0.135119496,0.010153541,0.010193165,0.009644678,0.01581499,0.019857422,0.024735687,0.015896917,0.007039392
0.042609029,0.584357734,0.003059129,0.011590005,0.003837826,0.010479809,0.016133367,0.019303518,0.013986473,0.007896993
0.043280336,0.467473344,0.000943418,0.010341421,0.006263793,0.01424297,0.020826316,0.014969319,0.009305115,0.006607046
0.042862084,0.250974094,0.007160091,0.00956476,0.012152536,0.020679826,0.019669585,0.030058773,0.015801491,0.008715151
0.042733284,0.146643495,0.004960842,0.01460614,0.008524582,0.014367569,0.025079246,0.017153471,0.014116821,0.005659495
0.042855773,0.222858933,0.010960149,0.010550613,0.011881369,0.01625096,0.020695784,0.016071876,0.013494708,0.004603426
0.042797762,0.174991028,0.01190854,0.009436371,0.010246745,0.014494171,0.021428042,0.025484393,0.0128463,0.011567209
0.042894495,0.138167575,0.016866342,0.007005329,0.011444448,0.014570665,0.024463114,0.017167704,0.014039244,0.00539498
0.042456209,0.139073895,0.01779648,0.011054331,0.007848785,0.017060379,0.023798657,0.020515696,0.015799221,0.012410088
0.04281091,0.169838124,0.014630859,0.006511572,0.007872539,0.01437943,0.022332072,0.020159029,0.008614294,0.013376928
0.042841801,0.099139885,0.013296302,0.012190781,0.004769745,0.013708704,0.024591958,0.014260003,0.015008691,0.009353912
0.042743129,0.039549674,0.012382518,0.01137734,0.005979794,0.018002603,0.018341102,0.021004986,0.013001704,0.003847781
0.042947401,0.67106818,0.001481866,0.006036394,0.007785749,0.005086546,0.022562758,0.010211022,0.013289154,0.009117921
0.043033454,0.065687406,0.009496839,0.010071219,0.011480685,0.013657132,0.022588118,0.02349284,0.013643081,0.014898164
0.04300899,0.459030494,0.01081966,0.00542999,0.01508899,0.013357009,0.022689824,0.015690701,0.011174647,0.011187497
0.042958443,0.033516122,0.017300503,0.007622765,0.011421791,0.016981037,0.025983446,0.014155237,0.019333596,0.008144041
0.042887181,0.287995971,0.005671463,0.00901223,0.013633221,0.014849438,0.018512328,0.020899815,0.012732782,0.004802056
0.043067506,0.278948068,0.008242987,0.012528725,0.007053094,0.018714344,0.020247448,0.021518504,0.01130139,0.006553773
0.042995844,0.418000714,0.011831439,0.005506406,0.013421622,0.013363635,0.020105883,0.020478512,0.015345113,0.003809091
0.04323988,0.395626442,0.007558637,0.00607925,0.011623668,0.012193751,0.019878719,0.016184937,0.007465472,0.008728457
0.043153717,0.245774862,0.013213491,0.00803992,0.012695213,0.022113194,0.015115276,0.020817051,0.009254304,0.006135383
0.043194096,0.046983382,0.009759483,0.010934985,0.015791737,0.016808941,0.025970011,0.019921485,0.015565095,0.005341186
0.043321314,0.492611386,0.007803983,0.006438827,0.010053953,0.015727225,0.019621489,0.018259856,0.009547616,0.007052559
0.042889119,0.039405828,0.007455496,0.015352297,0.006987511,0.012020459,0.025289101,0.024221998,0.017625332,0.014216639
0.043162572,0.344559226,0.007098266,0.009669716,0.009864399,0.014216508,0.020234803,0.012589123,0.016558957,0.009307966
0.04300797,0.145670104,0.013560084,0.00903851,0.007383589,0.013121036,0.026423982,0.020175411,0.016146192,0.006261121
0.043156129,0.645366951,0.006037519,0.006552007,0.009691599,0.00543196,0.022443918,0.013569479,0.007535721,0.006994528
0.043384531,0.574221694,0.007229899,0.006439943,0.008748691,0.019357355,0.01604332,0.020576277,0.010760334,0.006378491
0.043270483,0.25973951,0.010080273,0.01058911,0.010200288,0.015752856,0.020558901,0.013499983,0.013802664,0.002731497
0.043476123,0.106530619,0.011353092,0.013063827,0.0107985,0.017962542,0.024985239,0.01474572,0.013779884,0.004484143
0.043488826,0.056106151,0.009189311,0.01395385,0.004322925,0.020454915,0.019739782,0.021362477,0.016508163,0.008623525
0.043564739,0.433432613,0.010846869,0.006390683,0.003334561,0.015343841,0.02011005,0.013227621,0.017515588,0.00936601
0.043012465,0.417964503,0.008297669,0.007296114,0.011864973,0.009646494,0.022907409,0.010461727,0.009513616,0.003404673
0.043077966,0.207757103,0.005745988,0.014237603,0.007190526,0.012756107,0.023069238,0.019585375,0.016596698,0.012394811
0.043518961,0.428970951,0.001422911,0.01067864,0.009918778,0.006729608,0.020661853,0.020261802,0.010984029,0.010995368
0.04333618,0.087657562,0.008902581,0.013680882,0.006076257,0.0190592,0.02206245,0.01276642,0.012537322,0.007144502
0.04354517,0.403588798,0.00761507,0.004394261,0.013024595,0.009519626,0.01871569,0.019310633,0.012955008,0.007091177
0.043277096,0.198613922,0.008653187,0.011649853,0.011357732,0.012340089,0.023995753,0.02247264,0.016847263,0.007544393
0.043541183,0.655294281,0.00078509,0.008146747,0.013754941,0.007559325,0.019473077,0.011957918,0.007519985,0.011917781
0.043498362,0.007975104,0.013924687,0.013321908,0.007397365,0.015851804,0.028438512,0.022706697,0.02006892,0.005878882
0.043459972,0.339383782,0.003086819,0.012224697,0.010258358,0.018074526,0.018916096,0.017875315,0.016116354,0.006600341
0.043655848,0.185956132,0.015148583,0.0083647,0.009087497,0.020361889,0.022002744,0.016034246,0.006860599,0.017614163
0.043358413,0.263320181,0.004960961,0.012441424,0.011282201,0.015522338,0.025424997,0.016057652,0.014335997,0.009840055
0.043039273,0.133111533,0.005416625,0.015787117,0.007423073,0.014349554,0.023134693,0.021690038,0.017068311,0.004415004
0.04315753,0.388155118,0.00890254,0.007526444,0.009616156,0.01131134,0.017948975,0.025809793,0.016067654,0.003975821
0.043654453,0.518117802,0.002986013,0.008074026,0.011940297,0.01181121,0.018076423,0.01752047,0.012170858,0.00814869
0.043420248,0.453085301,0.003015961,0.013945835,0.007635656,0.009908513,0.020042041,0.013099174,0.010973308,0.007324549
0.042484196,0.540023692,0.004833621,0.006819919,0.011121624,0.011747576,0.017240221,0.019233286,0.008981182,0.007122733
0.042526968,0.233234984,0.008276323,0.014130944,0.007731869,0.012948447,0.02259198,0.018898023,0.010564539,0.009867466
0.042770944,0.073944608,0.012875112,0.009369117,0.010496447,0.013402395,0.026823919,0.016207147,0.017786998,0.004903396
0.042895473,0.300977997,0.007742672,0.008386516,0.014439522,0.013253876,0.023030472,0.015943911,0.016018278,0.004876843
0.042749473,0.454752087,0.001712643,0.013257519,0.010713596,0.010247285,0.019576112,0.016776846,0.012531949,0.007769599
0.042782634,0.532954658,0.004300743,0.012227358,0.006086636,0.011752582,0.01848452,0.017251351,0.012037679,0.006713764
0.043051751,0.121996771,0.012877593,0.011533914,0.004512765,0.015837923,0.020373668,0.021404803,0.009571312,0.005733067
0.04279476,0.065234824,0.008163997,0.012893827,0.010791284,0.015242108,0.024029273,0.020190437,0.018151288,0.008731136
0.042521408,0.277268221,0.01253899,0.010605999,0.005578806,0.012728741,0.02080268,0.018452405,0.01155598,0.009335862
0.042782993,0.478587726,0.002553444,0.00603895,0.01117451,0.016256272,0.01675996,0.013107828,0.008191669,0.004176967
0.042829231,0.213843208,0.004727225,0.014266347,0.007206086,0.017818967,0.022785309,0.026117815,0.012386866,0.013691769
0.04339321,0.570604538,0.003143109,0.010072605,0.004492879,0.008893132,0.019068151,0.017409427,0.007214588,0.007511531
0.043151646,0.262054227,0.010318337,0.007969366,0.007232939,0.014675708,0.022225687,0.025474111,0.014627712,0.005713186
0.043159484,0.298889217,0.004952271,0.014024292,0.007799841,0.011680652,0.022523631,0.016676178,0.017799663,0.007453209
0.042985466,0.05298106,0.010430125,0.011590302,0.013425334,0.019955703,0.018720782,0.016719447,0.013747093,0.004087915
0.04257596,0.07220197,0.014098457,0.011477516,0.005509322,0.015246625,0.026440174,0.015239302,0.017135903,0.022401607
0.043029757,0.162083285,0.008582772,0.007615073,0.016357334,0.018316225,0.02674831,0.011148447,0.013543119,0.004689335
0.04323076,0.340683234,0.007374814,0.008147887,0.009399346,0.01083258,0.022760498,0.015226639,0.011897246,0.003831716
0.04343871,0.105189583,0.011654485,0.008770564,0.010256357,0.014330107,0.027444186,0.018926665,0.018475927,0.009814102
0.042960219,0.187003951,0.011186132,0.013983883,0.007507383,0.018118926,0.020597212,0.017589312,0.012822158,0.006013752
0.04328534,0.193597047,0.011971655,0.008639849,0.01062843,0.01874602,0.020005531,0.0184653,0.012876331,0.009453648
0.042969751,0.301656251,0.006824982,0.007119981,0.012631577,0.01239917,0.019510458,0.016214981,0.011977191,0.004594243
0.043515328,0.031493093,0.011424058,0.01166167,0.013917122,0.021442558,0.018493106,0.031774636,0.016723787,0.018655885
0.043610045,0.04531213,0.008066771,0.010515722,0.018410516,0.024552787,0.021730817,0.020679265,0.017198501,0.01252904
0.043452266,0.316346391,0.002048705,0.010857131,0.006903747,0.015245122,0.021622087,0.021171418,0.010186394,0.011367696
0.043403554,0.261750926,0.00334656,0.012499188,0.006027368,0.014137274,0.018315995,0.018723292,0.019243113,0.012969289
0.043322743,0.589687462,0.005099875,0.007562522,0.006234982,0.010087043,0.022518931,0.018148834,0.014414846,0.009096176
0.043412335,0.323614436,0.002299776,0.01257742,0.005781848,0.01331284,0.018404004,0.021964967,0.008857323,0.008033558
0.043344767,0.292248218,0.001507812,0.014541796,0.005724343,0.010464669,0.025408182,0.020550577,0.007046952,0.008863364
0.043408141,0.085695792,0.015460357,0.010837423,0.004068847,0.018406344,0.026333185,0.019795332,0.011348719,0.014196949
0.042711374,0.356765993,0.000981277,0.011900076,0.013096202,0.010196998,0.020813098,0.020145796,0.006265065,0.007427905
0.042628363,0.189754121,0.007545072,0.014690677,0.006791646,0.02035355,0.020066166,0.017454567,0.015350556,0.01000753
0.042761029,0.473321828,0.00593184,0.007697823,0.006787121,0.011351072,0.019788452,0.01376633,0.009725866,0.006688852
0.042635109,0.373940014,0.012265729,0.010002598,0.003749171,0.008801932,0.023157834,0.02146254,0.014251387,0.006761494
0.042806186,0.003036942,0.005431405,0.013870183,0.010769209,0.017833319,0.021978776,0.017476936,0.014677444,0.004483757
