beta1,beta2,shortRho_m[1],shortRho_m[2],shortRho_m[3],shortRho_f[1],shortRho_f[2],shortRho_f[3],muRho,sigmaRho
0.004259063,0.035200967,0.008356848,0.010531262,0.021560398,0.017199671,0.032905779,0.026638079,0.015430606,0.014357559
0.002299139,0.040219874,0.010616032,0.012440997,0.013530281,0.01802047,0.02143248,0.039673597,0.008068508,0.023242736
0.001284359,0.041126384,0.012175955,0.014602723,0.012999457,0.020969872,0.026318514,0.023706716,0.018124218,0.00367356
0.005111372,0.039674632,0.007590785,0.015282595,0.015262936,0.018303044,0.024880914,0.018212933,0.017708925,0.006162079
0.001330414,0.040783765,0.004688944,0.017518831,0.015068885,0.021551424,0.022618689,0.030186164,0.024375693,0.010682503
0.002993899,0.036809047,0.011569503,0.014910116,0.017091712,0.021627201,0.026942964,0.03015803,0.024054136,0.006575145
0.010036565,0.033459729,0.009089625,0.015712559,0.013492779,0.015405085,0.029336748,0.022520794,0.018708163,0.010831092
0.003340243,0.038787512,0.012592644,0.010004871,0.021427217,0.015490757,0.027598528,0.034059477,0.020502655,0.01413901
0.002479306,0.043181376,0.009956033,0.012563199,0.015550525,0.016129614,0.021978747,0.032831189,0.01846937,0.012796889
0.000305185,0.04129717,0.010193505,0.014595531,0.013467521,0.0172307,0.02840326,0.027446474,0.014178536,0.006143839
0.00297484,0.035347984,0.012008649,0.012129267,0.018758811,0.020804519,0.025806356,0.03479615,0.025368753,0.004595962
0.001901398,0.044204141,0.01107302,0.014787198,0.012919695,0.015272199,0.022174438,0.025149192,0.014934434,0.006253902
0.001291843,0.042882368,0.00747173,0.014228983,0.015183503,0.015257613,0.026802121,0.024973221,0.013519112,0.007086576
0.001900642,0.041779635,0.01221962,0.012618005,0.012618253,0.017827773,0.024120462,0.031479964,0.01615324,0.010544311
7.10E-05,0.040492913,0.008817583,0.015665252,0.016231968,0.018726267,0.02300477,0.034724435,0.021660332,0.009590661
0.003343831,0.037943916,0.01151237,0.016291772,0.01758069,0.018629723,0.022980072,0.028656969,0.01552704,0.008642921
0.00386961,0.040426086,0.010244302,0.017079844,0.005664656,0.018429028,0.024294597,0.024631301,0.012825809,0.014655656
0.000171146,0.0420599,0.013022432,0.010192379,0.020780261,0.022311943,0.025551232,0.02214008,0.024335181,0.010750586
0.014425423,0.029109875,0.006758379,0.018486475,0.011319984,0.014963531,0.023502906,0.039310096,0.025070554,0.01353431
0.004152218,0.041702984,0.009615736,0.012318624,0.011123586,0.022379182,0.021330952,0.024922713,0.021569507,0.005730726
0.000861465,0.04190941,0.013062931,0.011630574,0.01839099,0.020059657,0.021723929,0.03465718,0.016175096,0.015769034
0.000814816,0.042990987,0.007674075,0.015383923,0.014445361,0.019711104,0.021545338,0.030395137,0.01806545,0.011411416
0.000131071,0.041696159,0.010556901,0.013896621,0.0191532,0.02291692,0.025118107,0.025761045,0.018658235,0.006138817
0.003348476,0.038987647,0.007702493,0.013339884,0.0129807,0.017991159,0.029682352,0.030234219,0.007311757,0.018307072
0.006753547,0.0377646,0.006810703,0.014927379,0.018950368,0.015203658,0.020183849,0.039233037,0.013097854,0.012684817
4.80E-05,0.041555926,0.011307773,0.014156362,0.015126988,0.016847136,0.028467766,0.030087606,0.021066981,0.020841958
0.001248139,0.041944659,0.013623036,0.012809542,0.017004161,0.016215743,0.027368762,0.022851619,0.019061165,0.009924502
0.000122375,0.04105273,0.012603913,0.01237223,0.021691446,0.01417695,0.024929488,0.034055824,0.014097228,0.009517764
0.000360003,0.040337467,0.013798079,0.013612483,0.016868278,0.022684735,0.02320024,0.030198424,0.02021227,0.00926256
0.000380226,0.044221892,0.008653918,0.016446239,0.011210683,0.015176662,0.021363841,0.029622916,0.016337246,0.028715148
0.002100862,0.039155048,0.008312323,0.01393734,0.019941004,0.021696053,0.025547869,0.022379081,0.018455519,0.007989797
0.005875158,0.037250377,0.00846449,0.014995445,0.016878026,0.019358647,0.020564062,0.03851937,0.026139826,0.012565386
0.002975532,0.039294616,0.014311986,0.00998286,0.015575709,0.020347678,0.022548001,0.0382301,0.007706245,0.018652093
0.000112605,0.039870871,0.012245848,0.011048456,0.020437327,0.021238647,0.024013709,0.03472465,0.022386482,0.006963228
0.003634238,0.039180873,0.013431243,0.014753071,0.016546163,0.020035513,0.027647547,0.014455914,0.018967202,0.005670947
0.008539523,0.035094421,0.010151878,0.015554332,0.012555761,0.021679911,0.023705267,0.025421971,0.019542986,0.005515723
0.002685508,0.043134421,0.015205667,0.011152544,0.01467091,0.014397642,0.023268395,0.025486465,0.023428896,0.006018888
0.002442421,0.03778746,0.006393879,0.018152819,0.016810919,0.022843113,0.021837218,0.03691604,0.024311313,0.00813881
0.00063888,0.043735187,0.00638005,0.01370674,0.010986899,0.016591793,0.027755094,0.028985712,0.01585851,0.016666328
0.003111896,0.040388597,0.012048598,0.016473098,0.014615611,0.012527185,0.025503711,0.026689841,0.019001413,0.010855834
0.001091579,0.040893443,0.013158472,0.010494035,0.021197322,0.015271097,0.020991904,0.038494026,0.022893523,0.012246442
4.38E-05,0.037346945,0.008114531,0.015916032,0.018782863,0.022664137,0.02498596,0.036280603,0.019312632,0.005789408
0.008415559,0.036664009,0.0078647,0.011114044,0.025510074,0.015802602,0.027156025,0.02384216,0.016077244,0.008934952
0.002436949,0.03926059,0.012428821,0.012905469,0.018368125,0.014303229,0.031859492,0.017335324,0.01441823,0.010348862
0.000452654,0.041831697,0.00858314,0.013484163,0.01879675,0.022542838,0.021671894,0.030081252,0.025244855,0.011058071
0.002427599,0.042314719,0.009938234,0.011533046,0.018789881,0.018667969,0.026889558,0.025085044,0.017424318,0.006256182
0.001275562,0.039624293,0.00825877,0.017733524,0.016549588,0.0180421,0.024147024,0.035327514,0.020107794,0.015840661
0.000806349,0.039859974,0.011269575,0.013602478,0.017586998,0.021925386,0.022496394,0.031803857,0.020415436,0.004089889
0.000765264,0.042126212,0.009716279,0.014921669,0.014007739,0.021853746,0.019995834,0.036032168,0.021396654,0.016397052
0.00180198,0.040640505,0.009035628,0.011410808,0.022303611,0.01708685,0.024262494,0.031246546,0.014097281,0.012059975
0.003377349,0.037495405,0.008678475,0.011669993,0.016514895,0.013611592,0.033993338,0.028498973,0.015992778,0.010851519
0.002389735,0.040104315,0.009048943,0.013392433,0.014351521,0.025470751,0.02766347,0.017249099,0.019862938,0.008497434
0.002362078,0.040498772,0.013469407,0.009490487,0.019445924,0.019360416,0.02398029,0.024915723,0.016166348,0.007630001
0.00238539,0.040090798,0.011638261,0.009280378,0.021886148,0.018986343,0.023871402,0.029875813,0.030978857,0.013761663
0.003714668,0.038755548,0.007699727,0.011346357,0.017636238,0.017072663,0.029071651,0.029469502,0.018719088,0.008266139
0.001476616,0.042499462,0.011056836,0.013193339,0.017458088,0.01873727,0.021134158,0.030412289,0.018151607,0.006285727
0.005456591,0.036555064,0.003235103,0.019373361,0.015155119,0.021702589,0.02602461,0.023732405,0.021382101,0.013731807
0.002566066,0.038833446,0.009273611,0.019576624,0.009101892,0.015991809,0.025984295,0.033892505,0.025097514,0.012888217
0.001651713,0.041273012,0.005538167,0.018116238,0.014323962,0.014686275,0.028813837,0.026700337,0.018998445,0.014483081
0.005333766,0.034954481,0.007334704,0.013281493,0.020251982,0.021833878,0.021533926,0.040703502,0.015676179,0.009070518
0.003019531,0.03964043,0.009651334,0.014702823,0.017338116,0.025304347,0.021834817,0.027186954,0.016300798,0.007990982
0.002882438,0.042124592,0.009707463,0.01571144,0.008719904,0.020053193,0.021320616,0.031217104,0.015254618,0.013655688
0.002628847,0.038469066,0.011746104,0.008954021,0.025434638,0.017350194,0.028476892,0.028270263,0.019106146,0.01413389
0.007110278,0.03406369,0.009503033,0.017298124,0.013107328,0.014745711,0.02312998,0.041124145,0.022831936,0.010646837
0.000449139,0.04031076,0.011166279,0.016489506,0.01407399,0.017482723,0.028623674,0.019566291,0.019140215,0.008327562
0.003023724,0.038487584,0.010744436,0.012814242,0.0172942,0.023170762,0.02226913,0.035996775,0.015932953,0.008608386
0.000615626,0.037897911,0.011498893,0.014915777,0.014427254,0.013550718,0.030337711,0.035483744,0.020751355,0.00869487
0.002241393,0.037826163,0.006223751,0.019341348,0.012680266,0.018327682,0.02291038,0.04469594,0.012373734,0.016172994
0.000801579,0.042440032,0.006214786,0.01608125,0.016537581,0.016841534,0.020600203,0.041569008,0.015141634,0.019335808
0.010416367,0.032329533,0.009841571,0.013850382,0.015295493,0.016443331,0.026191313,0.032612621,0.021313137,0.013245302
0.00893525,0.030340301,0.011477126,0.011623881,0.013324164,0.016738475,0.028722555,0.041673493,0.016918647,0.013801732
0.000998795,0.041049469,0.007958332,0.015982688,0.016785126,0.022546735,0.021864707,0.024015142,0.018749372,0.007651503
0.00288614,0.041453059,0.006914594,0.012566854,0.019974394,0.018019855,0.021139175,0.034229367,0.01663716,0.017623949
0.002293153,0.039044047,0.009287479,0.014623104,0.011483679,0.023920352,0.020137501,0.036858792,0.0125443,0.015791728
0.006845966,0.03457837,0.011749313,0.01328047,0.020348524,0.015887476,0.028110734,0.025997679,0.023550537,0.008437429
0.00660703,0.034141051,0.014036269,0.013543945,0.016151792,0.019528377,0.025487154,0.032479119,0.019363746,0.008724016
0.002331921,0.03927948,0.00835245,0.009946735,0.029691226,0.024334602,0.022677081,0.025116747,0.027861958,0.021317029
0.005120659,0.033807308,0.009589066,0.013130562,0.018351981,0.020817642,0.029624172,0.031606453,0.016205665,0.006705082
0.006658806,0.037278622,0.005815821,0.016738788,0.013374521,0.016447221,0.02928524,0.022884732,0.018592129,0.006812845
0.001058566,0.039417646,0.008358831,0.015092317,0.019931251,0.019540113,0.019576536,0.049257968,0.014344722,0.019696803
0.003131023,0.036928241,0.010136568,0.019455779,0.010810636,0.017779996,0.027901665,0.027725903,0.021491173,0.008905199
0.0033637,0.03993315,0.010171001,0.012219896,0.019253321,0.016896814,0.025554897,0.026479277,0.016272457,0.011902022
0.00027447,0.042106832,0.016153672,0.007826229,0.017383005,0.015541067,0.028923275,0.024543989,0.014585366,0.015668627
0.004760371,0.035451301,0.009767836,0.014496156,0.015709721,0.021565099,0.020758778,0.039426859,0.01495866,0.008385306
0.005901248,0.039723501,0.005631204,0.014544475,0.015015551,0.016711811,0.021791724,0.035448661,0.024040573,0.011658355
0.004483316,0.036421524,0.007628867,0.0151239,0.020843862,0.01505262,0.02638775,0.034164244,0.013376069,0.013509357
0.002529443,0.039515138,0.008264098,0.014413001,0.024332396,0.016315639,0.024687102,0.0297579,0.025990608,0.01147786
0.001158452,0.040316689,0.007702866,0.015308216,0.016832656,0.020131783,0.024333066,0.033559787,0.017519676,0.009254803
0.000477832,0.040623779,0.008179094,0.01825629,0.013899496,0.015546635,0.025764918,0.031378927,0.014425414,0.013532487
0.006330598,0.03424315,0.009105718,0.015454954,0.014083558,0.016172569,0.02732352,0.032854807,0.019433498,0.006910758
0.006105686,0.035385912,0.012608997,0.010419369,0.02279032,0.020738257,0.021439059,0.033882233,0.01562738,0.010418716
0.00123992,0.044076796,0.005806961,0.013516866,0.018431234,0.022661477,0.021499778,0.027724356,0.016584156,0.00487166
0.0013183,0.043376925,0.008634235,0.01738442,0.008822717,0.016849937,0.021305968,0.033280353,0.027743286,0.018705746
0.001638597,0.041435264,0.009504173,0.014979556,0.018679617,0.017231403,0.02070804,0.028249025,0.01519306,0.005293913
0.001036448,0.037550176,0.008194867,0.015729195,0.014761829,0.021352098,0.026243057,0.039523376,0.02827436,0.027166247
0.000991925,0.043858251,0.007174338,0.016428383,0.016244124,0.016737295,0.028165474,0.022172827,0.016290834,0.005598606
0.002712179,0.039363082,0.008934515,0.016458743,0.008771048,0.01494866,0.030331974,0.028135958,0.023620583,0.012162278
0.001285665,0.039268566,0.012136681,0.011308154,0.02238453,0.018653328,0.02599954,0.026736292,0.020241439,0.006655711
0.001678912,0.043290268,0.009330038,0.010836358,0.019231868,0.020438898,0.023738999,0.025733075,0.015681681,0.004557111
0.002917607,0.038177614,0.010570294,0.018945202,0.013109493,0.01856087,0.024072498,0.033593067,0.020039398,0.007156572
0.001344467,0.042527086,0.006859266,0.017254823,0.012269683,0.014911541,0.027791902,0.024899394,0.01956658,0.01609776
0.000726723,0.041675105,0.006092885,0.019125434,0.008375831,0.015232935,0.027943658,0.030942566,0.01829715,0.005982049
0.00056011,0.042946033,0.009929921,0.012908787,0.017117643,0.025815784,0.020062399,0.02846756,0.016951945,0.014128694
0.00154988,0.03993101,0.01085255,0.01712213,0.017707782,0.02332241,0.020774545,0.03046932,0.021547784,0.010564439
0.000336221,0.04196628,0.009333406,0.014800456,0.017757895,0.017137259,0.024349908,0.030659086,0.018324614,0.004153743
0.000647749,0.038596148,0.008957256,0.018410775,0.019898545,0.014392507,0.034586235,0.019377274,0.017668449,0.007161879
0.001531446,0.039915342,0.00309494,0.020588634,0.015153701,0.015340363,0.02547571,0.03350896,0.026231554,0.010415986
0.001886759,0.036350165,0.008032616,0.015082568,0.020170306,0.021432426,0.025943519,0.034463634,0.022812519,0.007846015
0.000706241,0.038067985,0.011203721,0.012173491,0.021119817,0.022467812,0.021050628,0.041835345,0.016945745,0.018527041
0.00022705,0.042529969,0.010306559,0.011659651,0.020334289,0.017681691,0.027671808,0.021703347,0.019387783,0.005212463
0.002934246,0.042352202,0.006619797,0.014942393,0.015037421,0.013246218,0.025706925,0.029348215,0.016696135,0.009029217
0.000276159,0.045351586,0.005843456,0.016753651,0.010369535,0.015877608,0.02478268,0.027526578,0.014931982,0.0138402
0.000557657,0.04263071,0.005884691,0.014362599,0.016008559,0.014750089,0.028725162,0.02787666,0.017449422,0.005844576
0.000626768,0.043904858,0.008581632,0.013586952,0.016474728,0.017052209,0.026201454,0.026073134,0.016016823,0.009344601
0.002386706,0.038964304,0.015115918,0.012138384,0.02180088,0.014096681,0.026209869,0.029196587,0.019525988,0.013069308
0.003040259,0.038128992,0.012584275,0.014176695,0.010853007,0.018515852,0.029948947,0.022272965,0.00936658,0.025086108
0.003592973,0.03724826,0.012966532,0.01198894,0.017137114,0.016083616,0.027767047,0.03154025,0.006770053,0.017535185
0.000179027,0.040946226,0.008361716,0.013853234,0.018287934,0.021860204,0.024833602,0.030206982,0.015727583,0.017732991
0.00189138,0.038924785,0.008099374,0.017461329,0.007487372,0.01980696,0.026920365,0.037646547,0.026386916,0.012473266
0.002626498,0.038543564,0.008877433,0.013528839,0.022261453,0.022184374,0.023594358,0.035172765,0.02421619,0.022405114
0.002181057,0.039290496,0.009278887,0.014909804,0.012001631,0.014216233,0.03005951,0.032246993,0.01408892,0.007982096
0.007322663,0.035957157,0.004701623,0.017127927,0.011130091,0.013985359,0.026442581,0.033841483,0.013879976,0.010390117
0.001416443,0.041560047,0.008388754,0.01477669,0.017046593,0.016883104,0.025734194,0.026994396,0.019029343,0.008770994
0.003811224,0.039300458,0.007774203,0.015480683,0.013786214,0.017139033,0.025728609,0.030504405,0.017848438,0.007123072
0.003018878,0.037931343,0.006533769,0.019488374,0.010356017,0.01723525,0.022111418,0.038833571,0.02859124,0.011074929
0.000714017,0.04037176,0.006840903,0.019681893,0.012795325,0.016359926,0.034696941,0.01346102,0.012701291,0.008011563
0.000398052,0.044343805,0.009067349,0.015200565,0.012704429,0.015975167,0.027455774,0.022811066,0.016405811,0.006366315
0.000238573,0.040579211,0.008308553,0.015218398,0.012986217,0.022254589,0.019589148,0.046576236,0.02408694,0.017529573
0.000464601,0.043289201,0.013150554,0.010763487,0.017578223,0.013915037,0.025699211,0.029142222,0.017451429,0.009798784
0.000466017,0.041170851,0.010041829,0.012964062,0.013370755,0.017435538,0.027554848,0.035486058,0.018745902,0.008055012
0.005249482,0.040050056,0.010027936,0.012702739,0.013618323,0.020086973,0.022588584,0.02480632,0.02058329,0.007168359
0.010994567,0.031986314,0.006631367,0.017570606,0.014988208,0.012512341,0.030544405,0.023093193,0.033626464,0.018461218
0.003776245,0.03935494,0.014383759,0.012272461,0.015584142,0.01800367,0.023949854,0.030953488,0.0176056,0.004450058
0.007268061,0.035097974,0.009564464,0.013848493,0.020774115,0.02040104,0.024379716,0.027521966,0.025369,0.017042958
0.001004397,0.040349611,0.009836807,0.015067489,0.015346227,0.019490068,0.024967787,0.028908307,0.020766662,0.006353917
0.001510619,0.040389166,0.009395947,0.009935792,0.021132963,0.015327289,0.02325601,0.042804125,0.013835014,0.014287357
0.000258043,0.040921254,0.012293711,0.012403958,0.015117166,0.019005864,0.02543233,0.032080905,0.019439045,0.012937712
0.000450678,0.041407506,0.012719786,0.01729515,0.011159406,0.016776244,0.025329955,0.031439939,0.023308083,0.006108689
0.003531947,0.03798645,0.006011066,0.016415589,0.010046909,0.022073297,0.029813094,0.020667589,0.01598642,0.008414173
0.009559866,0.03395276,0.012748377,0.012759835,0.018677549,0.013869832,0.025558458,0.027506384,0.018620179,0.006875513
0.0065773,0.036890352,0.00851924,0.013252096,0.019554923,0.017822845,0.022243854,0.027942457,0.015359634,0.011823845
0.001166509,0.039781234,0.010622387,0.019091692,0.007396344,0.01538062,0.026673027,0.030053929,0.019242118,0.010859844
0.001886107,0.04098243,0.003593774,0.018873627,0.013716569,0.01802571,0.021686558,0.035733317,0.011147672,0.013161577
0.000294855,0.041080716,0.008211405,0.013794291,0.021213724,0.015331715,0.024333649,0.037544805,0.00839202,0.014316954
0.000324109,0.044064031,0.007447569,0.015075635,0.014572887,0.016802034,0.024735836,0.028550775,0.013763152,0.008392424
0.00589675,0.041487035,0.012083163,0.010711122,0.013131473,0.016526091,0.022839701,0.025229601,0.016861146,0.005004443
0.001434559,0.035330695,0.009142204,0.017757111,0.016119829,0.015497526,0.029449112,0.043529377,0.028125411,0.012063188
0.000946731,0.040876485,0.008631496,0.017881942,0.018673827,0.016491186,0.026452565,0.026087658,0.018415004,0.005962186
0.000582157,0.042463994,0.0091546,0.013965323,0.017156377,0.019515676,0.026129245,0.026681343,0.014379472,0.010193787
0.004168275,0.035261976,0.011796511,0.011853419,0.021823764,0.015770961,0.026041676,0.039988818,0.017714769,0.009411685
0.000243782,0.038851417,0.008049957,0.015984923,0.013196203,0.023487861,0.021398197,0.037547414,0.014771353,0.012571687
0.000955684,0.043821388,0.006530804,0.014256713,0.014808864,0.015134574,0.025303387,0.031131263,0.018949344,0.01244005
0.000662447,0.042633582,0.010634008,0.01163688,0.019544073,0.014280216,0.025595727,0.031793557,0.018887983,0.008129476
0.000993975,0.040076467,0.012719942,0.012448032,0.017290306,0.015864961,0.023609951,0.041172164,0.025182538,0.012528555
0.005622439,0.036200641,0.019126985,0.011088807,0.017329475,0.020958927,0.02295098,0.032119043,0.021159282,0.005258882
0.001738301,0.041194335,0.011508656,0.01418327,0.014559758,0.021711489,0.023669789,0.024772887,0.021181937,0.007651906
0.001677768,0.04184986,0.00972717,0.014517529,0.016256239,0.015321789,0.027881231,0.024349307,0.015791988,0.00695968
0.006947151,0.03481899,0.008654522,0.014481953,0.018476505,0.018541588,0.025979579,0.028285793,0.023772485,0.013090194
0.003041835,0.041134881,0.009157917,0.014685552,0.010482813,0.017596511,0.024912013,0.029897515,0.024193484,0.011235816
0.007828724,0.032841761,0.00834683,0.015048515,0.022316967,0.017934071,0.025413767,0.032986441,0.023352818,0.010308639
0.011694465,0.034769669,0.004903187,0.013862237,0.011522238,0.015062312,0.02819032,0.021757774,0.017602197,0.005761785
0.00930345,0.03250089,0.006327784,0.018733692,0.017190076,0.023983113,0.024889405,0.023694407,0.020756451,0.007156477
0.002011087,0.040933605,0.009240962,0.016182147,0.017576211,0.013339455,0.02653118,0.030284815,0.018303965,0.006107639
0.002623832,0.038944605,0.012182578,0.009597861,0.021668926,0.018998109,0.025201368,0.032173713,0.018447708,0.009728242
0.000851455,0.040318441,0.013073265,0.014190651,0.016357672,0.018518527,0.023452753,0.033878733,0.012549765,0.01187471
0.003608142,0.040670848,0.008291294,0.014847228,0.012087921,0.017000217,0.02682409,0.022408823,0.014891611,0.031073666
0.001494541,0.040702055,0.012659955,0.011785154,0.014309465,0.020596688,0.020744198,0.031880785,0.013847014,0.007770904
0.007634681,0.033672141,0.012151989,0.010061951,0.021627268,0.021509865,0.026714193,0.023117459,0.014981983,0.008713527
0.005639164,0.041351251,0.009907667,0.013186534,0.01273351,0.017673557,0.022142524,0.02513712,0.017962448,0.008883842
0.003192613,0.040396467,0.006704789,0.013972973,0.015630299,0.01111107,0.034302003,0.017577279,0.016923443,0.012795452
0.003156616,0.041236816,0.006990896,0.015025637,0.01715002,0.014351608,0.024820293,0.02973243,0.019381899,0.007534783
9.15E-05,0.04168738,0.011694285,0.010937201,0.022270454,0.015243491,0.026055722,0.031605631,0.021586526,0.009477478
0.005368089,0.038618188,0.007797362,0.015782354,0.017933364,0.015216439,0.023523265,0.033001547,0.018780748,0.014198419
0.001499824,0.043320117,0.005129378,0.015840174,0.016126595,0.01626503,0.023435846,0.026382224,0.023963128,0.018769402
0.000952644,0.038207,0.006527527,0.016134573,0.0184133,0.019653612,0.02630396,0.033406348,0.017497294,0.009945147
0.002556589,0.041783834,0.004513687,0.017557641,0.014403757,0.016053757,0.024143229,0.034430601,0.021720345,0.008315097
0.003948451,0.039250366,0.012793903,0.010820447,0.018602837,0.012893635,0.032072928,0.023550393,0.015300604,0.006191695
0.003625399,0.038754594,0.006117225,0.018681045,0.006614581,0.015034569,0.025591229,0.039169868,0.021335746,0.050860615
0.00233394,0.037791969,0.011926494,0.013269621,0.021393888,0.02265169,0.025850483,0.024248521,0.022076433,0.005728352
0.00531117,0.036610375,0.009508663,0.01361125,0.0183376,0.016501121,0.026265016,0.034199182,0.01725678,0.008234805
0.005025503,0.036206875,0.008692322,0.012570594,0.017404114,0.02049688,0.021124756,0.039403608,0.016763501,0.010049134
8.83E-05,0.039476149,0.010314329,0.015310769,0.012660678,0.015546291,0.026985877,0.040618268,0.012961725,0.012063524
0.006323783,0.034671115,0.008274673,0.014860945,0.011232159,0.019726446,0.021471564,0.040889299,0.015427002,0.017705409
0.009888453,0.031528897,0.010720266,0.013765059,0.017546865,0.018476177,0.020471811,0.045021649,0.021662583,0.01300416
0.003631107,0.037602933,0.009564984,0.015041766,0.016087859,0.01735617,0.029105963,0.028613666,0.01793363,0.017427836
0.009720975,0.03634371,0.007600667,0.018556656,0.007506921,0.016583968,0.022637404,0.026979769,0.02487793,0.01072412
0.002737665,0.041097163,0.01203707,0.015087896,0.008365889,0.013382423,0.026366565,0.030531521,0.026453247,0.016112552
0.001040402,0.041411755,0.005832758,0.022298956,0.007636168,0.013695413,0.025104624,0.037537933,0.024083939,0.012327805
0.002612377,0.041268909,0.009862152,0.012343979,0.02237302,0.012592228,0.021008214,0.039069952,0.021523374,0.019033681
0.002139595,0.040805144,0.010022375,0.01451875,0.018179453,0.020386385,0.024769554,0.022357834,0.020233332,0.005027823
0.004230638,0.037439816,0.007498662,0.012818166,0.014871896,0.020931917,0.024453058,0.035537922,0.021017677,0.008977508
0.003813079,0.040977967,0.006063115,0.014213401,0.020575718,0.015202071,0.029515093,0.022393815,0.023591861,0.018143491
0.002845545,0.03781346,0.005975515,0.017010661,0.014621028,0.012839654,0.029535076,0.034167999,0.00505382,0.016508123
0.001771662,0.040485584,0.012960627,0.006745228,0.021460191,0.018738693,0.025358776,0.029692062,0.017654317,0.046859741
0.008256675,0.033393149,0.012232482,0.01234464,0.022607068,0.020949876,0.02367499,0.030921667,0.020088767,0.007221198
0.003222751,0.041827238,0.005251909,0.015715624,0.016909624,0.017216202,0.023941825,0.026768135,0.01747833,0.005743082
0.001592556,0.040149941,0.013378344,0.013042219,0.019110154,0.019661952,0.024723195,0.028703994,0.015449693,0.007351088
0.00117581,0.040131812,0.011182629,0.014982486,0.01417377,0.020669123,0.024506069,0.029809625,0.011931918,0.00874457
0.001380341,0.041230375,0.007251759,0.017703019,0.014735024,0.011211767,0.028537945,0.033315843,0.020097721,0.008884303
0.001751577,0.043114852,0.009617385,0.017764201,0.018425802,0.012392701,0.023911322,0.028291845,0.015792314,0.007765042
0.002821627,0.039624773,0.00764677,0.017198852,0.011494975,0.013057185,0.025117668,0.038242232,0.020142825,0.007571258
0.000733159,0.043050956,0.011204726,0.013707838,0.01365447,0.018852235,0.026477662,0.025797868,0.016351707,0.0093131
0.004523094,0.039308207,0.01035045,0.013130225,0.015168146,0.013461713,0.029899862,0.023055733,0.016837251,0.012571411
0.001903925,0.043282145,0.011817353,0.014012547,0.015213681,0.020614778,0.021945592,0.021099937,0.019494034,0.004467983
0.000692125,0.038745572,0.01371468,0.016696139,0.00837033,0.017748744,0.029023556,0.031937998,0.015671672,0.010687647
0.00595532,0.034876782,0.009865832,0.014709094,0.018412604,0.019491336,0.027600345,0.026830027,0.013602563,0.007217855
0.006604091,0.037122619,0.010327811,0.013150261,0.019703135,0.02186228,0.02281444,0.033374615,0.016788934,0.006555377
0.009173068,0.037400696,0.011903028,0.009988889,0.015141932,0.013846185,0.02302518,0.03614744,0.014855715,0.008709476
9.35E-05,0.042260978,0.009343443,0.013537683,0.016076999,0.017870531,0.023688328,0.031855561,0.012395851,0.010711396
0.00019055,0.041892991,0.013792392,0.010444893,0.01931362,0.012340614,0.031217987,0.022800328,0.022393338,0.011975576
0.006317702,0.037053163,0.008885971,0.010355384,0.016697849,0.021915515,0.021604799,0.034393377,0.023618226,0.009045253
0.003586287,0.04033147,0.009771083,0.012383302,0.016630159,0.014230494,0.026197288,0.032438706,0.016043116,0.009074102
0.000155763,0.039088317,0.010714165,0.013692754,0.022261938,0.014144089,0.030333992,0.030466005,0.017531521,0.008888029
0.000431693,0.040787417,0.009367395,0.013932188,0.019255028,0.023166294,0.025410462,0.026396876,0.023946909,0.007445491
0.00583384,0.038366315,0.009948643,0.013284499,0.014726338,0.017544464,0.025397688,0.02537614,0.016020946,0.010370177
0.002161116,0.038335158,0.00856716,0.016466572,0.01502332,0.017454777,0.029203303,0.025648831,0.019343247,0.010632415
0.001562762,0.04392887,0.006496772,0.013531456,0.022204324,0.018886452,0.01927807,0.030568552,0.019539351,0.008749609
0.001430081,0.042006372,0.011414994,0.011953752,0.017980897,0.019068221,0.020401487,0.032167089,0.035699399,0.012930064
0.0047345,0.039360111,0.010970414,0.011130674,0.015980527,0.020871678,0.01922197,0.035812548,0.013798398,0.013244018
0.005622335,0.038983788,0.011427508,0.014573326,0.011331335,0.020408955,0.022334409,0.027884617,0.021175699,0.005634896
0.001116867,0.042162929,0.007661003,0.016438041,0.010941346,0.022247389,0.023448212,0.026292824,0.012714329,0.005882445
0.001071362,0.040229065,0.006800474,0.014709411,0.020292696,0.014988371,0.029026523,0.026361166,0.027983526,0.013792092
0.00927319,0.035955257,0.012447086,0.011106163,0.015924164,0.016023855,0.021824544,0.035248897,0.017812632,0.010369169
0.000221523,0.046561295,0.007385464,0.012679203,0.015416379,0.018265417,0.023662001,0.026506652,0.017231965,0.00586873
0.005753945,0.038660719,0.011044293,0.015496201,0.011023328,0.016725096,0.025424232,0.024970468,0.014439899,0.01023758
0.002234516,0.039591076,0.012594815,0.014234602,0.014241474,0.018994444,0.024063606,0.031830092,0.018671183,0.014191662
0.001751569,0.039773147,0.006313237,0.015073597,0.01756233,0.022785845,0.022650158,0.033050808,0.016035086,0.011458005
0.00142786,0.039524566,0.012363461,0.011032896,0.020374145,0.014076386,0.030965413,0.024763591,0.01778997,0.006648673
0.005758061,0.038377262,0.011040929,0.011015673,0.017653291,0.015546781,0.024637209,0.034498325,0.019817625,0.009476409
0.0005899,0.04469392,0.009620512,0.012492729,0.01463096,0.018696943,0.023376113,0.03014365,0.02107043,0.008299525
0.003001214,0.038729184,0.012004979,0.014136616,0.013501007,0.016748339,0.026001956,0.029961248,0.012674126,0.009791136
0.002239997,0.03821269,0.007935186,0.017892778,0.016894965,0.01670875,0.024679168,0.035178969,0.042141776,0.023852622
