beta1,beta2,z,shortRho_m[1],shortRho_m[2],shortRho_m[3],shortRho_f[1],shortRho_f[2],shortRho_f[3],muRho,sigmaRho
6.74E-05,0.041466577,0.003045725,0.009921751,0.013655105,0.015525708,0.018238934,0.024019602,0.030534231,0.017516145,0.006791636
0.001949469,0.044019471,0.650272998,0.002487513,0.008297367,0.008726968,0.011564681,0.014648367,0.02842235,0.028267504,0.01756392
0.000438342,0.046922565,0.893041856,0.001263034,0.005716256,0.010422029,0.007827057,0.012474315,0.025012586,0.012593632,0.010650059
0.004800651,0.037878327,0.165441983,0.004372523,0.014039594,0.010361227,0.02281933,0.0206934,0.032231149,0.019009558,0.01031178
0.001873838,0.045434858,0.580808893,0.004118483,0.004913245,0.012970234,0.00737602,0.016693727,0.031816243,0.013872884,0.008054058
0.00176617,0.04322077,0.445650544,0.007763997,0.009099301,0.010094464,0.013638909,0.024454919,0.017171392,0.011579028,0.006155673
0.000176382,0.047548061,0.429521615,0.004515734,0.009975814,0.0033539,0.01313668,0.023558096,0.021225524,0.004665562,0.025651163
0.00510443,0.041641776,0.533891615,0.001709195,0.012953675,0.007494427,0.008087431,0.021655152,0.021988487,0.017453182,0.015054702
0.002713164,0.041824962,0.35343645,0.003817688,0.011217934,0.014382151,0.018521618,0.013957263,0.03158162,0.011968616,0.013698062
0.001851242,0.044373282,0.52834126,0.000376072,0.010079745,0.005639034,0.017323003,0.014160484,0.031280373,0.006010768,0.009655442
0.00087379,0.049407951,0.726754974,0.002846063,0.002170858,0.015917986,0.010366824,0.012902096,0.023787157,0.005680936,0.030266727
0.005555379,0.040224594,0.484314564,0.009045105,0.008892373,0.007965184,0.011172775,0.01671775,0.030903347,0.009815221,0.010048428
0.003636952,0.046715884,0.5421514,0.003116465,0.009063051,0.006269853,0.00694761,0.020261356,0.019339326,0.017522483,0.012242776
0.010528014,0.034842685,0.699873716,0.002212208,0.00637774,0.013107582,0.004745552,0.019695948,0.029895126,0.013613898,0.021982853
0.001137351,0.043795599,0.086444785,0.010275499,0.006330474,0.01962005,0.019329348,0.026707255,0.022130675,0.022006945,0.011049222
0.006658121,0.039492208,0.5344999,0.007624131,0.004713836,0.016578394,0.013761874,0.015059908,0.027166331,0.010167153,0.006779188
0.002105553,0.04590369,0.78721917,0.005640917,0.002224267,0.01737889,0.009249551,0.014408903,0.018994426,0.007945008,0.008481979
0.001505177,0.039634346,0.043522977,0.010433054,0.009710561,0.020580775,0.012985296,0.028731912,0.033192267,0.009677362,0.016000607
0.00407117,0.040585221,0.109241906,0.007315862,0.011709487,0.012261394,0.016170507,0.026684801,0.024085822,0.015876078,0.009373985
0.001996533,0.041605394,0.411539293,0.0045272,0.014545638,0.01169372,0.010162839,0.022932978,0.021787467,0.010995568,0.008036799
0.004993801,0.040283597,0.085780708,0.006105647,0.015392112,0.01033808,0.011910686,0.028036575,0.023427671,0.017612981,0.010021414
0.004052246,0.037873154,0.229236637,0.005460348,0.016405902,0.017294308,0.016861286,0.020353966,0.03004661,0.024838543,0.011022233
0.002425421,0.04422657,0.481353164,0.002824068,0.012013208,0.013499496,0.008596269,0.022324196,0.019403143,0.014324189,0.008668541
0.008948315,0.035341627,0.086545232,0.009284398,0.012524254,0.011329582,0.015211487,0.025484206,0.027754505,0.013141726,0.008184271
0.009148011,0.038726919,0.292072501,0.008138754,0.012203169,0.008338523,0.015101164,0.016774598,0.026237125,0.011995884,0.004664233
0.010061655,0.032565781,0.338297522,0.005889466,0.010911421,0.011675576,0.0144615,0.026240046,0.02354021,0.013272528,0.011842127
0.000924881,0.045659215,0.498526232,0.003420702,0.00814406,0.012964011,0.010403515,0.016654098,0.029373825,0.010515487,0.006888601
0.002363384,0.040289148,0.148698911,0.009152856,0.014012047,0.015409055,0.015580975,0.025372563,0.023518226,0.023368403,0.012725279
0.001622093,0.043791634,0.379376882,0.001000273,0.012424069,0.009912238,0.011636458,0.02491591,0.025478806,0.015879686,0.006911157
0.001232996,0.042987861,0.19193979,0.003877285,0.01515356,0.010835989,0.012192253,0.026983722,0.025364639,0.009763537,0.00939324
0.001142824,0.041901249,0.081180583,0.00920753,0.018345855,0.006802576,0.018216757,0.020034382,0.03109373,0.011174068,0.007870822
0.006458544,0.038130611,0.656708157,0.002001761,0.01353977,0.00490384,0.010771537,0.01719472,0.030869031,0.009939871,0.00755456
0.001654519,0.042674804,0.465827962,0.0039562,0.010660102,0.012556949,0.009700506,0.020490536,0.030141519,0.009367104,0.011071801
0.007654223,0.033418409,0.088498963,0.006136532,0.015979693,0.017717016,0.018674021,0.02080666,0.038870599,0.022972742,0.012980961
0.00445692,0.042299486,0.895184635,0.002051427,0.008629596,0.004455573,0.008880243,0.013822021,0.02219374,0.007672148,0.006717194
0.007416487,0.035316252,0.32313449,0.007250228,0.00712719,0.014189359,0.016551421,0.020758739,0.038412618,0.016278055,0.013404432
0.000120647,0.051582056,0.399921895,0.001349683,0.010764023,0.013173662,0.00925605,0.015567739,0.026907363,0.014471113,0.007088922
0.005551444,0.037912316,0.2065663,0.004947015,0.013464584,0.019818101,0.01590483,0.021297947,0.028168722,0.011875731,0.011696258
0.002920451,0.037773795,0.007616805,0.010562093,0.014709046,0.023534447,0.018524425,0.024538518,0.029267314,0.012685228,0.019116059
0.003464673,0.038373491,0.060129007,0.010517934,0.013751633,0.012851827,0.021311371,0.018653158,0.040277696,0.022124677,0.023353171
0.006897744,0.03618378,0.263898923,0.009184288,0.007956212,0.018971591,0.012958218,0.020260938,0.036685267,0.023406552,0.01096328
0.004135146,0.040884775,0.666953685,0.003936752,0.010129364,0.007999533,0.010133569,0.015443049,0.031013506,0.005723403,0.012920641
0.003560641,0.040601576,0.373326415,0.009514379,0.00563614,0.015272644,0.010249947,0.024824926,0.025167489,0.009477559,0.011945769
0.001413135,0.045185024,0.400083649,0.006269801,0.010801547,0.011733224,0.015956451,0.017188766,0.024866066,0.016720847,0.004860627
0.002177802,0.043253795,0.306122182,0.005415059,0.012786471,0.01579644,0.012706101,0.021318353,0.024919662,0.016484736,0.012493897
0.000836027,0.048394948,0.294668928,0.005228344,0.010440364,0.008274183,0.013882482,0.017613099,0.029319005,0.014517301,0.005475037
0.000772257,0.042099131,0.260573906,0.002123316,0.01243844,0.016944059,0.016426912,0.023638978,0.026807865,0.021415898,0.00873988
0.000660441,0.044269575,0.340516817,0.001810607,0.011379609,0.015319333,0.015267347,0.019629775,0.028796455,0.019317305,0.004621583
0.001150422,0.046132281,0.998551488,0.000248749,0.000887791,0.011503573,0.005365602,0.016061762,0.024019998,0.01174775,0.013857804
0.001007035,0.049019636,0.732820822,0.001055881,0.009451452,0.008669314,0.009330648,0.013579974,0.022294257,0.00930536,0.006332216
0.000311882,0.042037854,0.251622208,0.002746758,0.01549175,0.007401101,0.019565159,0.021366652,0.033645038,0.02313912,0.013279159
0.00463475,0.041390792,0.764899636,0.000260455,0.009035527,0.008826547,0.011041716,0.018573387,0.017756059,0.016059914,0.010385155
0.00123163,0.040722451,0.003915956,0.012241447,0.011955276,0.013057173,0.012129421,0.029712524,0.029205716,0.018767922,0.007504202
0.004017529,0.040699616,0.452501644,0.004712162,0.00965106,0.012491252,0.010410481,0.020006858,0.029115454,0.018352857,0.012126181
0.005567505,0.037242088,0.158337335,0.013284319,0.009115036,0.017278809,0.014748248,0.019171738,0.03761157,0.018677443,0.014722943
0.000730296,0.047769677,0.762102584,0.000100488,0.010331393,0.009648606,0.009174203,0.014291929,0.019140996,0.0085833,0.009598708
0.004024484,0.038561043,0.562471062,0.002510462,0.011793992,0.013115481,0.010220509,0.024097254,0.022120541,0.010498011,0.010538517
0.001076349,0.03939949,0.379548881,0.002095523,0.012657418,0.015401033,0.015200276,0.024645137,0.030706214,0.024981811,0.016925839
0.001399985,0.042752847,0.138432294,0.006652323,0.011528548,0.015173741,0.018044592,0.025045452,0.023318819,0.014679201,0.014775101
0.000178217,0.048015655,0.636070167,0.004223991,0.007407649,0.007528835,0.012075721,0.016297924,0.022141493,0.012288183,0.008907135
0.001047578,0.040787666,0.286287472,0.007600799,0.012446383,0.01560199,0.015728363,0.02106901,0.031936169,0.010402891,0.012962783
0.000257007,0.050580598,0.814778251,0.000303686,0.004199604,0.013594262,0.007408708,0.014043651,0.020298987,0.006568676,0.007474876
0.001261313,0.046016256,0.627550717,0.006076317,0.009876809,0.010108151,0.011887084,0.012646604,0.026124387,0.009040228,0.014963667
0.006306818,0.036407509,0.072213397,0.009604867,0.018425923,0.005968047,0.010755985,0.027326064,0.029136002,0.019155208,0.008537232
0.00052772,0.042264344,0.638605813,0.001975559,0.010157824,0.011566455,0.016266098,0.012402159,0.036994178,0.005543821,0.019999223
0.002364733,0.039592975,0.31037798,0.005942954,0.014059137,0.014023005,0.018495111,0.019075694,0.030507613,0.017895485,0.004792287
0.004211134,0.038856509,0.073350769,0.007155155,0.018813021,0.010888563,0.020168146,0.022282691,0.029494125,0.017052795,0.011138362
0.003118191,0.041678942,0.202351236,0.00821935,0.010424233,0.017177937,0.017701924,0.020747274,0.026783765,0.018761008,0.008869565
0.001775178,0.038396686,0.00913602,0.011840109,0.014605011,0.010252683,0.016814932,0.029571591,0.027528888,0.018091095,0.013573049
0.000646533,0.045034025,0.544225562,0.002089319,0.010762821,0.009347098,0.015035446,0.01944691,0.01866901,0.010861963,0.007534162
0.001186225,0.040786628,0.12320778,0.011002468,0.01255879,0.01825549,0.01444716,0.02550979,0.02684428,0.012684811,0.015831864
6.26E-05,0.041568882,0.186222253,0.007369204,0.010031099,0.023944396,0.016063903,0.023444332,0.030273749,0.020125575,0.008021462
0.000782823,0.051265399,0.621270908,0.004290444,0.005062501,0.008733081,0.009145742,0.017422103,0.017743565,0.008359512,0.006959166
0.003543091,0.045926775,0.325171257,0.005986645,0.008177463,0.011238887,0.008195147,0.022071227,0.025887825,0.012288593,0.008334869
0.000688317,0.042843716,0.044778996,0.006135755,0.018351189,0.012644792,0.015986575,0.024507613,0.027556909,0.017146066,0.005662471
0.003210731,0.040515362,0.672090561,0.001326784,0.008953813,0.010139384,0.007035782,0.016468333,0.039265285,0.019994259,0.037178699
0.001883503,0.04281889,0.628779513,0.000556779,0.008309915,0.012300317,0.008547806,0.018777147,0.031641929,0.010387529,0.015446603
0.005322996,0.042782188,0.655530418,7.99E-05,0.009247825,0.011800365,0.004930965,0.016418092,0.028306374,0.014848928,0.022122948
0.004508217,0.04031611,0.185932003,0.007729536,0.0138138,0.007418028,0.012198604,0.020384576,0.036096297,0.030460818,0.015362211
0.007988589,0.038668759,0.190086858,0.005719083,0.011934127,0.011110134,0.010876334,0.026738866,0.022473266,0.012047805,0.005437169
0.005409321,0.037098992,0.26812718,0.003459222,0.016069855,0.013604288,0.009393592,0.022627768,0.035383489,0.015465564,0.010403444
0.004557608,0.036479084,0.130055384,0.00712085,0.011908857,0.020117651,0.01861357,0.021556081,0.039420868,0.021300747,0.009244456
0.00400672,0.039823582,0.021170296,0.010495779,0.011762942,0.01440435,0.01891615,0.02301559,0.031431465,0.020742062,0.010570035
0.001004598,0.046832714,0.915961386,0.002017533,0.002362429,0.005435299,0.002781222,0.018810187,0.026417487,0.011987776,0.013337572
0.002326965,0.04264057,0.908798589,8.30E-05,0.002472196,0.012123038,0.000117365,0.022475449,0.028039954,0.01426095,0.027024668
0.002582836,0.048523958,0.814411775,0.000305209,0.005522753,0.00851511,1.70E-05,0.014856258,0.027978248,0.011870384,0.011666027
0.001087472,0.048061655,0.801272073,0.000269834,0.003222039,0.011039911,0.000101304,0.023857091,0.018789419,0.000742164,0.011063764
0.001719898,0.039180026,0.202399468,0.005034507,0.014384665,0.016849373,0.013216923,0.017884455,0.043785612,0.040018128,0.02897857
0.000881642,0.050752034,0.80366286,0.000606884,0.00421947,0.008122457,0.003835583,0.017189244,0.02102269,0.009377713,0.01040959
0.001395026,0.041777523,0.053725415,0.008014105,0.012868021,0.020968854,0.011033904,0.028182891,0.031539165,0.011513513,0.01917586
0.000655311,0.043732069,0.258583993,0.004339156,0.011271491,0.016779318,0.008473355,0.02304962,0.034129092,0.01794979,0.02103923
0.000718792,0.042653732,0.067332967,0.010593946,0.013795133,0.011409071,0.015011446,0.024538884,0.03673053,0.02473698,0.00941789
6.49E-05,0.044730235,0.108631064,0.00513429,0.016999762,0.009161105,0.023659762,0.018176341,0.028565601,0.019346755,0.005514537
0.010256335,0.032975308,0.194068448,0.006103162,0.013840977,0.012364148,0.018602133,0.021269231,0.028609748,0.020889854,0.007219457
0.007316047,0.034218728,0.242394736,0.005698626,0.01530505,0.008566245,0.013466997,0.022614566,0.033902139,0.017120673,0.006697367
0.003367761,0.041782816,0.457718737,0.004211266,0.007031325,0.013288524,0.011204937,0.025328241,0.019690963,0.007822901,0.010335161
0.00879301,0.034894785,0.25613846,0.010728488,0.008597856,0.014243997,0.012089384,0.025417419,0.027316926,0.013708301,0.007159163
0.002881643,0.041886845,0.088715756,0.00576197,0.016863224,0.00958002,0.015962102,0.021121115,0.034574279,0.027297017,0.010774589
0.002068788,0.044862821,0.540940844,0.006975193,0.004983372,0.013771462,0.008341441,0.020129416,0.027619117,0.018055761,0.010819208
0.000661537,0.046956447,0.758069504,0.002983564,0.007230683,0.004721618,0.00724877,0.019018509,0.020162499,0.014876226,0.006117679
0.00046413,0.042647422,0.453065863,0.004831727,0.011953548,0.012319728,0.011237904,0.022829333,0.024312121,0.012831019,0.009341883
0.001204327,0.049908944,0.779338964,0.001575116,0.004125565,0.012021123,0.006734738,0.015300158,0.017932658,0.008638279,0.015940804
0.000649333,0.039058587,0.203994048,0.006189427,0.015459493,0.012443742,0.017486044,0.02093167,0.037638734,0.013421184,0.020743419
0.002181966,0.041319772,0.504800767,0.004221741,0.008669815,0.015781465,0.012854834,0.01414792,0.036224842,0.019507826,0.010699706
0.000885706,0.042667301,0.056264838,0.01095124,0.01201767,0.014644314,0.015787241,0.024488631,0.031084573,0.016214332,0.011642352
0.007498419,0.036946867,0.726477357,0.003666434,0.00728027,0.006723069,0.004652467,0.022931058,0.024505255,0.011854812,0.015597479
0.000259054,0.048005264,0.374028239,0.007589516,0.008845582,0.011849708,0.014135589,0.017512198,0.023958778,0.011635084,0.008962196
0.000370743,0.043449536,0.113166807,0.007023218,0.015609939,0.014488785,0.017306848,0.023342355,0.023401001,0.018556319,0.008361601
0.000938378,0.048622045,0.156174935,0.00596381,0.013102502,0.011639257,0.013595994,0.018228941,0.025214891,0.006946313,0.013380889
0.000413613,0.04763886,0.706766868,0.00359338,0.002874011,0.010380676,0.012173424,0.014321145,0.027450001,0.01050092,0.009625583
0.002547731,0.041505952,0.93121382,0.001068357,0.002116988,0.010228331,0.008466105,0.019959322,0.02466693,0.008157123,0.00945182
1.94E-05,0.044833164,0.441505609,0.005626687,0.009320733,0.01033251,0.012420566,0.020691142,0.026582743,0.016144681,0.005548371
0.006246093,0.038651966,0.147373472,0.004778686,0.013927021,0.012616607,0.012259078,0.024798983,0.030052402,0.015626318,0.006546072
0.00181602,0.041987537,0.133557869,0.002848729,0.017199326,0.00938,0.016413926,0.020271314,0.039247041,0.019748233,0.008021301
0.001732551,0.04300464,0.397989915,0.001793068,0.012794121,0.01325068,0.013321863,0.018623805,0.031868812,0.014369017,0.017511203
0.00276922,0.040988708,0.548595958,0.001826181,0.009929501,0.010049684,0.013232432,0.019789906,0.03002748,0.01816328,0.01855256
0.000571315,0.044971058,0.383495354,0.004751954,0.014077502,0.008825297,0.007885109,0.021964163,0.028755409,0.018661546,0.008485899
0.002118054,0.041719419,0.17629962,0.007756576,0.011061528,0.018158445,0.01266402,0.024986819,0.026558265,0.012885796,0.008884914
0.002563649,0.043842711,0.306065812,0.007936936,0.009701758,0.019320126,0.012521352,0.020990934,0.020945708,0.016415536,0.012719698
0.002653307,0.038432206,0.079907734,0.005871896,0.017100632,0.012629261,0.018736222,0.023056317,0.031977201,0.019669408,0.011625607
0.000617204,0.041330787,0.212513283,0.005628488,0.014923308,0.012611081,0.009942372,0.027317351,0.028201087,0.019611132,0.010187136
0.001087503,0.043220095,0.235523207,0.006861664,0.011631397,0.010288221,0.014299898,0.026441929,0.024525174,0.021314327,0.007406487
0.006032619,0.0350983,0.022399425,0.009207192,0.01497605,0.016768587,0.020483465,0.026058139,0.026915404,0.01790544,0.005385433
0.001834258,0.044142341,0.425513536,0.004833014,0.00992019,0.012937547,0.01578543,0.018074684,0.023140961,0.014202401,0.004995494
0.006511281,0.039636171,0.126202457,0.009084418,0.011962697,0.012526019,0.017073547,0.022064512,0.026250295,0.017340824,0.010060956
0.000445234,0.041939121,0.094808832,0.010466253,0.012066056,0.019899147,0.018556654,0.022946436,0.025718535,0.017324569,0.004764023
0.006009679,0.041652069,0.374391005,0.006128011,0.008364936,0.012306359,0.010259942,0.018316464,0.031763994,0.013897449,0.011091014
0.001500551,0.040551336,0.334307489,0.007861747,0.01048153,0.014002469,0.010181359,0.02077429,0.036949255,0.020314264,0.019270657
0.002226727,0.041738354,0.319668277,0.006016232,0.0115358,0.013582567,0.018518232,0.023493221,0.020003789,0.018838186,0.007350603
0.001549632,0.04950867,0.869775893,0.000477358,0.005589349,0.001031281,0.003530396,0.01683431,0.023088556,0.008089594,0.009225436
0.006588513,0.040505451,0.226565595,0.003271706,0.012854421,0.012596216,0.012176525,0.025678066,0.017854318,0.015664031,0.008621568
0.000612144,0.038352731,0.112652784,0.003520764,0.013029747,0.024633972,0.014522054,0.028442673,0.035977588,0.02013441,0.013539558
0.001334613,0.043802733,0.487818695,0.000585072,0.015489496,0.003124668,0.009524676,0.021388658,0.031537093,0.019018883,0.006636083
0.002118292,0.043102545,0.359206072,0.006518746,0.009118861,0.013292085,0.011526158,0.020416997,0.03382881,0.013867495,0.011566251
0.000701607,0.040220836,0.165579122,0.009449722,0.011951894,0.016470445,0.017429544,0.02450473,0.034905741,0.021189314,0.010576345
0.002148199,0.040373882,0.275673687,0.006983918,0.011611696,0.013946567,0.013894594,0.021573268,0.037008053,0.016401137,0.007560464
0.004228424,0.037893178,0.070493671,0.009981093,0.012430062,0.013412813,0.019160793,0.024297173,0.031078003,0.036925922,0.042529488
0.006728878,0.035849392,0.04804098,0.008795872,0.011865352,0.020126568,0.02147496,0.025049756,0.02454055,0.019856821,0.006404944
0.001419524,0.043633582,0.475071736,0.006186507,0.008307618,0.011958058,0.014112187,0.019255003,0.027235207,0.014927564,0.013890179
0.00334918,0.042136164,0.324412711,0.004990157,0.009003581,0.016728065,0.013742654,0.019225362,0.031036535,0.017064857,0.006552134
0.002850226,0.045671825,0.659975336,6.18E-05,0.009567447,0.007438521,0.01075861,0.019819953,0.014227564,0.011949556,0.006781246
0.005917322,0.038599953,0.210352356,0.004957361,0.01832168,0.005810352,0.015186919,0.022433596,0.021557667,0.014065167,0.005779582
0.004967838,0.042838685,0.509135484,0.00483331,0.008637211,0.010555016,0.011284044,0.018802917,0.018494546,0.00566589,0.005936292
0.004386155,0.041529578,0.415529177,0.008698172,0.004959604,0.016107792,0.010773387,0.017853414,0.033806022,0.007845873,0.011304996
0.001571335,0.043714712,0.038780169,0.006796152,0.014503717,0.008109413,0.011905923,0.028999624,0.025131489,0.012032561,0.012845769
0.00144332,0.043064292,0.544046891,0.006867694,0.004917711,0.013431283,0.006193201,0.022818557,0.028776389,0.012026603,0.012955342
0.000359132,0.048964045,0.604444595,0.001084701,0.009909176,0.006641437,0.012819955,0.008205942,0.036423672,0.013231013,0.013264893
0.002622334,0.041981956,0.055276171,0.011239403,0.009885995,0.020133238,0.015217114,0.026515807,0.021771209,0.01915863,0.005545396
0.006029819,0.034850822,0.119257226,0.01277348,0.012495538,0.01443435,0.014589763,0.028060822,0.029896159,0.020246757,0.007847073
4.59E-05,0.045666499,0.023460034,0.009799143,0.011878315,0.011872973,0.016085007,0.025948083,0.026679337,0.019514617,0.00555548
0.002385901,0.037500564,0.002612174,0.007402777,0.018000994,0.016233927,0.016621393,0.024750739,0.035827924,0.020230711,0.008373089
0.001071251,0.041402019,0.196972976,0.002163362,0.014653995,0.015788658,0.01674843,0.024457981,0.024366571,0.018130103,0.018888719
0.006385219,0.039543177,0.403915251,0.000954766,0.012750585,0.007056634,0.013839897,0.020688074,0.024570917,0.017429086,0.012190055
4.44E-08,0.050295808,0.739883323,0.000214532,0.005354327,0.009945723,0.007494942,0.019053744,0.01573433,0.016748708,0.007302067
0.001129556,0.039895612,0.387950583,0.003562809,0.013482987,0.010096961,0.011072837,0.026544522,0.029187259,0.023124379,0.007212121
0.002601259,0.03936786,0.143195635,0.007588514,0.010390023,0.018385139,0.013716749,0.0293984,0.022657804,0.010632148,0.013992324
0.004589065,0.040945454,0.788758047,0.002155189,0.005763376,0.013119552,0.003314368,0.015339642,0.033264332,0.008855962,0.008581993
0.003667419,0.042288567,0.630208626,0.008362404,0.004479605,0.012107657,0.014117729,0.010374257,0.034150832,0.008916414,0.008535075
0.002941074,0.046713295,0.772997763,0.001216148,0.004333799,0.010246356,0.007209867,0.017626643,0.016584343,0.009522064,0.008428815
0.001523791,0.048454581,0.948567711,4.87E-05,0.003549309,0.007149071,0.004383685,0.015916237,0.020306987,0.00893142,0.006077409
0.008657972,0.038188845,0.591354616,0.006189716,0.007872907,0.015995707,0.007521876,0.015703693,0.025201494,0.011691417,0.006049964
0.005293925,0.037690253,0.331706615,0.002285231,0.016065977,0.008989357,0.013764434,0.021253265,0.033501022,0.00969766,0.007464295
7.54E-05,0.043104619,0.114175313,0.00448985,0.021024057,0.006275479,0.017128099,0.020339175,0.030816779,0.018438433,0.01128152
0.000212882,0.045032293,0.426217971,0.005819447,0.007489413,0.016191992,0.011259557,0.020786561,0.026075679,0.01258384,0.012284483
0.000239004,0.044258946,0.061282965,0.006704551,0.01351735,0.015991362,0.019573583,0.021979644,0.027571911,0.015920142,0.009068759
0.000658086,0.046343586,0.193369351,6.83E-05,0.017434285,0.011016898,0.013619052,0.021004903,0.027674028,0.019023712,0.01217835
0.002955425,0.04061314,0.299194453,0.007136127,0.012435576,0.014723917,0.016905442,0.019418008,0.030370525,0.016590874,0.00933509
0.002962591,0.039080341,0.007930135,0.008809258,0.014707209,0.018668542,0.019052169,0.020109566,0.038644514,0.023578907,0.019409989
0.003607342,0.038252953,0.226551598,0.007907724,0.006405014,0.02422275,0.016975828,0.024077237,0.027778912,0.023586848,0.007462634
0.00062553,0.045123188,0.271069086,0.004861123,0.012259121,0.01000913,0.01873007,0.014088357,0.035939908,0.018002266,0.011023607
0.004579699,0.040254986,0.67239453,0.004065792,0.004934094,0.013956877,0.0080365,0.019772266,0.025189153,0.014379573,0.011536931
0.00080565,0.040739999,0.25361866,0.007720207,0.00895037,0.017388048,0.018254986,0.02452643,0.025393034,0.011412948,0.005897475
0.002142799,0.044238853,0.065418674,0.006839124,0.015617449,0.01065839,0.014307686,0.024723133,0.021443885,0.01602845,0.008681302
0.002050334,0.04716991,0.594951301,0.000117612,0.010246032,0.008397165,0.009722496,0.016873985,0.023378357,0.007674914,0.009133667
0.002186945,0.046683061,0.639708554,0.001839304,0.003909678,0.015219938,0.008266144,0.019393877,0.021297681,0.014061234,0.015723844
0.001376275,0.04492376,0.383686538,0.001505343,0.014849865,0.012106347,0.010812728,0.0182355,0.027942248,0.012923249,0.007088418
0.006735268,0.038719606,0.273382025,0.002543158,0.010535153,0.014796331,0.012721368,0.020811228,0.0334257,0.012285415,0.009067198
0.000387145,0.046502552,0.465046667,0.004059039,0.011448397,0.010128141,0.010630388,0.018803876,0.021394621,0.017935907,0.013828668
0.001390018,0.042013044,0.443793494,0.000889845,0.013257991,0.012453913,0.013587311,0.016050972,0.038788025,0.009683883,0.028327547
0.004724525,0.038532633,0.015704371,0.005790843,0.018822821,0.012834672,0.021126625,0.026081878,0.021497927,0.015368122,0.00957026
0.000331415,0.042029355,0.093010831,0.007559339,0.009037509,0.021452077,0.013239357,0.026689984,0.029005608,0.015180925,0.012435252
0.006434003,0.036107365,0.009099432,0.007936587,0.017922826,0.010034616,0.019045109,0.028057602,0.025335617,0.019533744,0.004966769
0.000519438,0.046281906,0.497563893,0.002367026,0.010918152,0.009041303,0.008190613,0.019636216,0.028053006,0.022162479,0.01035538
0.002848158,0.043330763,0.538505666,0.001930178,0.010205111,0.015295008,0.009862204,0.020890724,0.019488822,0.009287187,0.006631775
0.001430848,0.04213448,0.344414754,0.008136202,0.012246628,0.007131713,0.011630536,0.022523612,0.031026186,0.005657083,0.012786463
0.003974868,0.039358832,0.174770106,0.003772064,0.014609956,0.017853423,0.020302383,0.023027998,0.025188997,0.021377089,0.005875791
0.002744669,0.043798521,0.649148145,0.002515632,0.008197372,0.012481614,0.005767791,0.022761777,0.01933014,0.006612283,0.008941707
0.005926547,0.039001881,0.189047368,0.005243151,0.011106903,0.016919209,0.013430808,0.023773241,0.029821329,0.013770279,0.010692693
0.001987992,0.041344578,0.132726846,0.006003708,0.015211762,0.009118493,0.018612604,0.023087606,0.033650013,0.023694734,0.013118459
0.007271126,0.0366181,0.557866409,0.000421894,0.01050879,0.010651661,0.009809215,0.02234554,0.030131934,0.019670546,0.012984025
0.00436573,0.042043347,0.584209686,0.002590331,0.007742056,0.012407835,0.003388942,0.022789829,0.02638978,0.010487946,0.006405312
0.001154873,0.044130335,0.448824142,0.005990644,0.011772267,0.00651474,0.011988876,0.020470571,0.025913486,0.014518689,0.007599727
0.003443217,0.044162766,0.414198742,0.001160263,0.010562027,0.012391426,0.011133033,0.025188369,0.017862368,0.016121742,0.005885977
0.006425313,0.036951678,0.327770245,0.002367842,0.014708151,0.016478153,0.019156158,0.020308078,0.02067592,0.012625986,0.008598686
0.005066164,0.037929822,0.030860657,0.012346747,0.013895452,0.019481149,0.017330026,0.022668551,0.024053071,0.021635728,0.007213869
0.002524184,0.040362318,0.166808843,0.009994105,0.012986831,0.016650512,0.016696437,0.018392628,0.031861359,0.016145122,0.018665342
0.001343294,0.045725469,0.550422096,0.001426521,0.011185425,0.006124331,0.013245177,0.017995215,0.022036521,0.012157235,0.013706924
0.002426047,0.045208115,0.642742524,0.000747891,0.008613474,0.01148205,0.008577194,0.020568346,0.015958387,0.010168174,0.00685513
0.003976815,0.037894806,0.150561249,0.005312403,0.019961879,0.012266348,0.0148634,0.023548476,0.026260424,0.021839052,0.008402699
0.00890934,0.03837172,0.286457578,0.006486196,0.010057141,0.009797773,0.015988902,0.017718259,0.028931409,0.013198494,0.008834597
0.002921379,0.043084257,0.288562476,0.005292347,0.014648933,0.008720248,0.016553704,0.020877545,0.020869786,0.015650381,0.006560048
2.21E-05,0.045487542,0.612184939,0.000651899,0.011555589,0.004807561,0.010330672,0.021958349,0.024613234,0.022882031,0.016234268
0.00300918,0.041645581,0.645669498,0.000775887,0.011121391,0.010217231,0.007985075,0.021346792,0.025669595,0.013781313,0.006130071
0.005167775,0.03988191,0.551800484,0.003420898,0.013355555,0.009899756,0.009958959,0.020479776,0.016936169,0.016625477,0.005577708
0.000150089,0.048337068,0.565504041,0.004427376,0.00973013,0.008625168,0.011964909,0.015407222,0.021398896,0.017005919,0.01278928
0.000486988,0.044000679,0.680384321,0.001007651,0.008681731,0.011574987,0.010425594,0.016389236,0.028920578,0.010496482,0.027558554
3.43E-05,0.048181837,0.656839306,0.000966779,0.008018656,0.006912724,0.008503045,0.018685868,0.022965798,0.01322002,0.007811104
0.002646829,0.049225135,0.710480853,0.002088328,0.006131602,0.005153205,0.010945991,0.012347463,0.024386785,0.01165792,0.007929156
0.001386019,0.040297705,0.340669217,0.004815713,0.007894855,0.01439597,0.018603687,0.021016025,0.034549846,0.011370296,0.013038246
0.002042234,0.044207525,0.501942797,0.003536409,0.004072806,0.017855559,0.008208937,0.02516313,0.022133008,0.016788918,0.012275782
